CMDLINE ./run.sh
MEM 0.343750 1764287271.5025
MEM 0.343750 1764287271.6063
MEM 0.343750 1764287271.7081
MEM 0.343750 1764287271.8133
MEM 0.343750 1764287271.9163
MEM 0.343750 1764287272.0215
MEM 0.343750 1764287272.1256
MEM 0.328125 1764287272.2308
MEM 0.328125 1764287272.3346
MEM 0.328125 1764287272.4351
MEM 0.328125 1764287272.5372
MEM 0.328125 1764287272.6414
MEM 0.312500 1764287272.7451
MEM 0.312500 1764287272.8505
MEM 0.312500 1764287272.9557
MEM 0.312500 1764287273.0580
MEM 0.312500 1764287273.1631
MEM 0.312500 1764287273.2683
MEM 0.312500 1764287273.3735
MEM 0.312500 1764287273.4787
MEM 0.312500 1764287273.5834
MEM 0.312500 1764287273.6899
MEM 0.312500 1764287273.7950
MEM 0.312500 1764287273.9002
MEM 0.312500 1764287274.0054
MEM 0.312500 1764287274.1090
MEM 0.328125 1764287274.2129
MEM 0.328125 1764287274.3181
MEM 0.328125 1764287274.4205
MEM 0.328125 1764287274.5254
MEM 0.328125 1764287274.6294
MEM 0.328125 1764287274.7341
MEM 0.328125 1764287274.8393
MEM 0.328125 1764287274.9436
MEM 0.328125 1764287275.0458
MEM 0.328125 1764287275.1465
MEM 0.328125 1764287275.2503
MEM 0.328125 1764287275.3556
MEM 0.328125 1764287275.4589
MEM 0.328125 1764287275.5626
MEM 0.328125 1764287275.6646
MEM 0.328125 1764287275.7687
MEM 0.328125 1764287275.8739
MEM 0.328125 1764287275.9784
MEM 0.328125 1764287276.0836
MEM 0.328125 1764287276.1847
MEM 0.328125 1764287276.2899
MEM 0.328125 1764287276.3952
MEM 0.328125 1764287276.5003
MEM 0.328125 1764287276.6043
MEM 0.328125 1764287276.7081
MEM 0.328125 1764287276.8129
MEM 0.328125 1764287276.9168
MEM 0.328125 1764287277.0219
MEM 0.328125 1764287277.1222
MEM 0.328125 1764287277.2259
MEM 0.328125 1764287277.3296
MEM 0.328125 1764287277.4305
MEM 0.328125 1764287277.5350
MEM 0.328125 1764287277.6389
MEM 0.328125 1764287277.7428
MEM 0.328125 1764287277.8474
MEM 0.328125 1764287277.9511
MEM 0.328125 1764287278.0516
MEM 0.328125 1764287278.1525
MEM 0.328125 1764287278.2579
MEM 0.328125 1764287278.3691
MEM 0.328125 1764287278.4744
MEM 0.328125 1764287278.5797
MEM 0.328125 1764287278.6850
MEM 0.328125 1764287278.7873
MEM 0.328125 1764287278.8903
MEM 0.328125 1764287278.9933
MEM 0.328125 1764287279.0938
MEM 0.328125 1764287279.1982
MEM 0.328125 1764287279.3034
MEM 0.328125 1764287279.4102
MEM 0.328125 1764287279.5157
MEM 0.328125 1764287279.6190
MEM 0.328125 1764287279.7222
MEM 0.328125 1764287279.8262
MEM 0.328125 1764287279.9282
MEM 0.328125 1764287280.0292
MEM 0.328125 1764287280.1345
MEM 0.328125 1764287280.2400
MEM 0.328125 1764287280.3434
MEM 0.328125 1764287280.4489
MEM 0.328125 1764287280.5544
MEM 0.328125 1764287280.6599
MEM 0.328125 1764287280.7650
MEM 0.328125 1764287280.8698
MEM 0.328125 1764287280.9727
MEM 0.328125 1764287281.0768
MEM 0.328125 1764287281.1805
MEM 0.328125 1764287281.2858
MEM 0.328125 1764287281.3915
MEM 0.328125 1764287281.4944
MEM 0.328125 1764287281.6001
MEM 0.328125 1764287281.7051
MEM 0.328125 1764287281.8098
MEM 0.328125 1764287281.9114
MEM 0.328125 1764287282.0161
MEM 0.328125 1764287282.1196
MEM 0.328125 1764287282.2248
MEM 0.328125 1764287282.3293
MEM 0.328125 1764287282.4346
MEM 0.328125 1764287282.5369
MEM 0.328125 1764287282.6375
MEM 0.328125 1764287282.7422
MEM 0.328125 1764287282.8464
MEM 0.328125 1764287282.9514
MEM 0.328125 1764287283.0521
MEM 0.328125 1764287283.1576
MEM 0.328125 1764287283.2585
MEM 0.328125 1764287283.3639
MEM 0.328125 1764287283.4676
MEM 0.328125 1764287283.5709
MEM 0.328125 1764287283.6767
MEM 0.328125 1764287283.7793
MEM 0.328125 1764287283.8840
MEM 0.328125 1764287283.9848
MEM 0.328125 1764287284.0903
MEM 0.328125 1764287284.1923
MEM 0.328125 1764287284.2952
MEM 0.328125 1764287284.3994
MEM 0.328125 1764287284.5049
MEM 0.328125 1764287284.6089
MEM 0.328125 1764287284.7100
MEM 0.328125 1764287284.8143
MEM 0.328125 1764287284.9185
MEM 0.328125 1764287285.0211
MEM 0.328125 1764287285.1254
MEM 0.328125 1764287285.2305
MEM 0.328125 1764287285.3359
MEM 0.328125 1764287285.4397
MEM 0.328125 1764287285.5436
MEM 0.328125 1764287285.6487
MEM 0.328125 1764287285.7529
MEM 0.328125 1764287285.8583
MEM 0.328125 1764287285.9635
MEM 0.328125 1764287286.0677
MEM 0.328125 1764287286.1729
MEM 0.328125 1764287286.2749
MEM 0.328125 1764287286.3801
MEM 0.328125 1764287286.4807
MEM 0.328125 1764287286.5854
MEM 0.328125 1764287286.6903
MEM 0.328125 1764287286.7950
MEM 0.328125 1764287286.9011
MEM 0.328125 1764287287.0046
MEM 0.328125 1764287287.1089
MEM 0.328125 1764287287.2143
MEM 0.328125 1764287287.3196
MEM 0.328125 1764287287.4204
MEM 0.328125 1764287287.5257
MEM 0.328125 1764287287.6295
MEM 0.328125 1764287287.7349
MEM 0.328125 1764287287.8403
MEM 0.328125 1764287287.9455
MEM 0.328125 1764287288.0479
MEM 0.328125 1764287288.1531
MEM 0.328125 1764287288.2583
MEM 0.328125 1764287288.3637
MEM 0.328125 1764287288.4689
MEM 0.328125 1764287288.5755
MEM 0.328125 1764287288.6805
MEM 0.328125 1764287288.7854
MEM 0.328125 1764287288.8891
MEM 0.328125 1764287288.9900
MEM 0.328125 1764287289.0910
MEM 0.328125 1764287289.1923
MEM 0.328125 1764287289.2942
MEM 0.328125 1764287289.3996
MEM 0.328125 1764287289.5028
MEM 0.328125 1764287289.6089
MEM 0.328125 1764287289.7114
MEM 0.328125 1764287289.8136
MEM 0.328125 1764287289.9177
MEM 0.328125 1764287290.0187
MEM 0.328125 1764287290.1209
MEM 0.328125 1764287290.2260
MEM 0.328125 1764287290.3311
MEM 0.328125 1764287290.4337
MEM 0.328125 1764287290.5391
MEM 0.328125 1764287290.6429
MEM 0.328125 1764287290.7458
MEM 0.328125 1764287290.8513
MEM 0.328125 1764287290.9525
MEM 0.328125 1764287291.0580
MEM 0.328125 1764287291.1622
MEM 0.328125 1764287291.2672
MEM 0.328125 1764287291.3678
MEM 0.328125 1764287291.4692
MEM 0.328125 1764287291.5748
MEM 0.328125 1764287291.6767
MEM 0.328125 1764287291.7822
MEM 0.328125 1764287291.8839
MEM 0.328125 1764287291.9864
MEM 0.328125 1764287292.0918
MEM 0.328125 1764287292.1969
MEM 0.328125 1764287292.3006
MEM 0.328125 1764287292.4034
MEM 0.328125 1764287292.5086
MEM 0.328125 1764287292.6125
MEM 0.328125 1764287292.7161
MEM 0.328125 1764287292.8215
MEM 0.328125 1764287292.9247
MEM 0.328125 1764287293.0302
MEM 0.328125 1764287293.1354
MEM 0.328125 1764287293.2405
MEM 0.328125 1764287293.3439
MEM 0.328125 1764287293.4481
MEM 0.328125 1764287293.5531
MEM 0.328125 1764287293.6589
MEM 0.328125 1764287293.7636
MEM 0.328125 1764287293.8663
MEM 0.328125 1764287293.9708
MEM 0.328125 1764287294.0744
MEM 0.328125 1764287294.1799
MEM 0.328125 1764287294.2847
MEM 0.328125 1764287294.3902
MEM 0.328125 1764287294.4916
MEM 0.328125 1764287294.5948
MEM 0.328125 1764287294.7004
MEM 0.328125 1764287294.8057
MEM 0.328125 1764287294.9083
MEM 0.328125 1764287295.0109
MEM 0.328125 1764287295.1121
MEM 0.328125 1764287295.2175
MEM 0.328125 1764287295.3233
MEM 0.328125 1764287295.4288
MEM 0.328125 1764287295.5329
MEM 0.328125 1764287295.6383
MEM 0.328125 1764287295.7424
MEM 0.328125 1764287295.8473
MEM 0.328125 1764287295.9496
MEM 0.328125 1764287296.0537
MEM 0.328125 1764287296.1576
MEM 0.328125 1764287296.2594
MEM 0.328125 1764287296.3606
MEM 0.328125 1764287296.4626
MEM 0.328125 1764287296.5681
MEM 0.328125 1764287296.6700
MEM 0.328125 1764287296.7743
MEM 0.328125 1764287296.8795
MEM 0.328125 1764287296.9851
MEM 0.328125 1764287297.0903
MEM 0.328125 1764287297.1920
MEM 0.328125 1764287297.2931
MEM 0.328125 1764287297.3969
MEM 0.328125 1764287297.5016
MEM 0.328125 1764287297.6041
MEM 0.328125 1764287297.7092
MEM 0.328125 1764287297.8146
MEM 0.328125 1764287297.9185
MEM 0.328125 1764287298.0219
MEM 0.328125 1764287298.1265
MEM 0.328125 1764287298.2270
MEM 0.328125 1764287298.3307
MEM 0.328125 1764287298.4357
MEM 0.328125 1764287298.5376
MEM 0.328125 1764287298.6429
MEM 0.328125 1764287298.7434
MEM 0.328125 1764287298.8446
MEM 0.328125 1764287298.9503
MEM 0.328125 1764287299.0557
MEM 0.328125 1764287299.1612
MEM 0.328125 1764287299.2666
MEM 0.328125 1764287299.3721
MEM 0.328125 1764287299.4776
MEM 0.328125 1764287299.5831
MEM 0.328125 1764287299.6876
MEM 0.328125 1764287299.7925
MEM 0.328125 1764287299.8933
MEM 0.328125 1764287299.9989
MEM 0.328125 1764287300.1009
MEM 0.328125 1764287300.2045
MEM 0.328125 1764287300.3084
MEM 0.328125 1764287300.4127
MEM 0.328125 1764287300.5182
MEM 0.328125 1764287300.6204
MEM 0.328125 1764287300.7256
MEM 0.328125 1764287300.8282
MEM 0.328125 1764287300.9312
MEM 0.328125 1764287301.0330
MEM 0.328125 1764287301.1377
MEM 0.328125 1764287301.2420
MEM 0.328125 1764287301.3462
MEM 0.328125 1764287301.4498
MEM 0.328125 1764287301.5516
MEM 0.328125 1764287301.6529
MEM 0.328125 1764287301.7580
MEM 0.328125 1764287301.8593
MEM 0.328125 1764287301.9627
MEM 0.328125 1764287302.0673
MEM 0.328125 1764287302.1710
MEM 0.328125 1764287302.2749
MEM 0.328125 1764287302.3804
MEM 0.328125 1764287302.4838
MEM 0.328125 1764287302.5878
MEM 0.328125 1764287302.6923
MEM 0.328125 1764287302.7933
MEM 0.328125 1764287302.8959
MEM 0.328125 1764287303.0006
MEM 0.328125 1764287303.1013
MEM 0.328125 1764287303.2039
MEM 0.328125 1764287303.3091
MEM 0.328125 1764287303.4127
MEM 0.328125 1764287303.5171
MEM 0.328125 1764287303.6227
MEM 0.328125 1764287303.7277
MEM 0.328125 1764287303.8338
MEM 0.328125 1764287303.9392
MEM 0.328125 1764287304.0440
MEM 0.328125 1764287304.1451
MEM 0.328125 1764287304.2515
MEM 0.328125 1764287304.3540
MEM 0.328125 1764287304.4550
MEM 0.328125 1764287304.5579
MEM 0.328125 1764287304.6604
MEM 0.328125 1764287304.7642
MEM 0.328125 1764287304.8655
MEM 0.328125 1764287304.9706
MEM 0.328125 1764287305.0717
MEM 0.328125 1764287305.1764
MEM 0.328125 1764287305.2793
MEM 0.328125 1764287305.3843
MEM 0.328125 1764287305.4876
MEM 0.328125 1764287305.5932
MEM 0.328125 1764287305.6963
MEM 0.328125 1764287305.8017
MEM 0.328125 1764287305.9024
MEM 0.328125 1764287306.0057
MEM 0.328125 1764287306.1109
MEM 0.328125 1764287306.2116
MEM 0.328125 1764287306.3171
MEM 0.328125 1764287306.4226
MEM 0.328125 1764287306.5257
MEM 0.328125 1764287306.6307
MEM 0.328125 1764287306.7335
MEM 0.328125 1764287306.8347
MEM 0.328125 1764287306.9397
MEM 0.328125 1764287307.0424
MEM 0.328125 1764287307.1459
MEM 0.328125 1764287307.2497
MEM 0.328125 1764287307.3541
MEM 0.328125 1764287307.4580
MEM 0.328125 1764287307.5628
MEM 0.328125 1764287307.6678
MEM 0.328125 1764287307.7707
MEM 0.328125 1764287307.8759
MEM 0.328125 1764287307.9794
MEM 0.328125 1764287308.0841
MEM 0.328125 1764287308.1862
MEM 0.328125 1764287308.2915
MEM 0.328125 1764287308.3969
MEM 0.328125 1764287308.5001
MEM 0.328125 1764287308.6010
MEM 0.328125 1764287308.7052
MEM 0.328125 1764287308.8100
MEM 0.328125 1764287308.9126
MEM 0.328125 1764287309.0176
MEM 0.328125 1764287309.1183
MEM 0.328125 1764287309.2230
MEM 0.328125 1764287309.3267
MEM 0.328125 1764287309.4366
MEM 0.328125 1764287309.5419
MEM 0.328125 1764287309.6454
MEM 0.328125 1764287309.7496
MEM 0.328125 1764287309.8519
MEM 0.328125 1764287309.9568
MEM 0.328125 1764287310.0578
MEM 0.328125 1764287310.1594
MEM 0.328125 1764287310.2605
MEM 0.328125 1764287310.3650
MEM 0.328125 1764287310.4684
MEM 0.328125 1764287310.5736
MEM 0.328125 1764287310.6790
MEM 0.328125 1764287310.7840
MEM 0.328125 1764287310.8856
MEM 0.328125 1764287310.9885
MEM 0.328125 1764287311.0937
MEM 0.328125 1764287311.1992
MEM 0.328125 1764287311.3044
MEM 0.328125 1764287311.4082
MEM 0.328125 1764287311.5101
MEM 0.328125 1764287311.6145
MEM 0.328125 1764287311.7163
MEM 0.328125 1764287311.8202
MEM 0.328125 1764287311.9211
MEM 0.328125 1764287312.0223
MEM 0.328125 1764287312.1253
MEM 0.328125 1764287312.2255
MEM 0.328125 1764287312.3305
MEM 0.328125 1764287312.4352
MEM 0.328125 1764287312.5355
MEM 0.328125 1764287312.6378
MEM 0.328125 1764287312.7424
MEM 0.328125 1764287312.8480
MEM 0.328125 1764287312.9536
MEM 0.328125 1764287313.0554
MEM 0.328125 1764287313.1562
MEM 0.328125 1764287313.2590
MEM 0.328125 1764287313.3633
MEM 0.328125 1764287313.4652
MEM 0.328125 1764287313.5704
MEM 0.328125 1764287313.6743
MEM 0.328125 1764287313.7767
MEM 0.328125 1764287313.8820
MEM 0.328125 1764287313.9833
MEM 0.328125 1764287314.0877
MEM 0.328125 1764287314.1929
MEM 0.328125 1764287314.2976
MEM 0.328125 1764287314.4013
MEM 0.328125 1764287314.5045
MEM 0.328125 1764287314.6098
MEM 0.328125 1764287314.7135
MEM 0.328125 1764287314.8189
MEM 0.328125 1764287314.9214
MEM 0.328125 1764287315.0267
MEM 0.328125 1764287315.1290
MEM 0.328125 1764287315.2300
MEM 0.328125 1764287315.3323
MEM 0.328125 1764287315.4367
MEM 0.328125 1764287315.5410
MEM 0.328125 1764287315.6437
MEM 0.328125 1764287315.7473
MEM 0.328125 1764287315.8514
MEM 0.328125 1764287315.9555
MEM 0.328125 1764287316.0599
MEM 0.328125 1764287316.1632
MEM 0.328125 1764287316.2674
MEM 0.328125 1764287316.3727
MEM 0.328125 1764287316.4760
MEM 0.328125 1764287316.5795
MEM 0.328125 1764287316.6848
MEM 0.328125 1764287316.7902
MEM 0.328125 1764287316.8956
MEM 0.328125 1764287316.9977
MEM 0.328125 1764287317.1028
MEM 0.328125 1764287317.2049
MEM 0.328125 1764287317.3102
MEM 0.328125 1764287317.4142
MEM 0.328125 1764287317.5193
MEM 0.328125 1764287317.6237
MEM 0.328125 1764287317.7266
MEM 0.328125 1764287317.8313
MEM 0.328125 1764287317.9357
MEM 0.328125 1764287318.0390
MEM 0.328125 1764287318.1439
MEM 0.328125 1764287318.2482
MEM 0.328125 1764287318.3535
MEM 0.328125 1764287318.4581
MEM 0.328125 1764287318.5634
MEM 0.328125 1764287318.6675
MEM 0.328125 1764287318.7715
MEM 0.328125 1764287318.8742
MEM 0.328125 1764287318.9794
MEM 0.328125 1764287319.0838
MEM 0.328125 1764287319.1883
MEM 0.328125 1764287319.2937
MEM 0.328125 1764287319.3964
MEM 0.328125 1764287319.4971
MEM 0.328125 1764287319.6020
MEM 0.328125 1764287319.7061
MEM 0.328125 1764287319.8066
MEM 0.328125 1764287319.9112
MEM 0.328125 1764287320.0152
MEM 0.328125 1764287320.1204
MEM 0.328125 1764287320.2258
MEM 0.328125 1764287320.3311
MEM 0.328125 1764287320.4364
MEM 0.328125 1764287320.5385
MEM 0.328125 1764287320.6423
MEM 0.328125 1764287320.7478
MEM 0.328125 1764287320.8518
MEM 0.328125 1764287320.9560
MEM 0.328125 1764287321.0613
MEM 0.328125 1764287321.1667
MEM 0.328125 1764287321.2721
MEM 0.328125 1764287321.3754
MEM 0.328125 1764287321.4807
MEM 0.328125 1764287321.5836
MEM 0.328125 1764287321.6892
MEM 0.328125 1764287321.7895
MEM 0.328125 1764287321.8947
MEM 0.328125 1764287321.9998
MEM 0.328125 1764287322.1051
MEM 0.328125 1764287322.2079
MEM 0.328125 1764287322.3128
MEM 0.328125 1764287322.4169
MEM 0.328125 1764287322.5219
MEM 0.328125 1764287322.6232
MEM 0.328125 1764287322.7285
MEM 0.328125 1764287322.8306
MEM 0.328125 1764287322.9360
MEM 0.328125 1764287323.0386
MEM 0.328125 1764287323.1410
MEM 0.328125 1764287323.2437
MEM 0.328125 1764287323.3489
MEM 0.328125 1764287323.4520
MEM 0.328125 1764287323.5572
MEM 0.328125 1764287323.6621
MEM 0.328125 1764287323.7675
MEM 0.328125 1764287323.8708
MEM 0.328125 1764287323.9735
MEM 0.328125 1764287324.0789
MEM 0.328125 1764287324.1836
MEM 0.328125 1764287324.2882
MEM 0.328125 1764287324.3928
MEM 0.328125 1764287324.4966
MEM 0.328125 1764287324.6021
MEM 0.328125 1764287324.7051
MEM 0.328125 1764287324.8097
MEM 0.328125 1764287324.9126
MEM 0.328125 1764287325.0160
MEM 0.328125 1764287325.1228
MEM 0.328125 1764287325.2252
MEM 0.328125 1764287325.3302
MEM 0.328125 1764287325.4356
MEM 0.328125 1764287325.5388
MEM 0.328125 1764287325.6441
MEM 0.328125 1764287325.7472
MEM 0.328125 1764287325.8498
MEM 0.328125 1764287325.9549
MEM 0.328125 1764287326.0586
MEM 0.328125 1764287326.1611
MEM 0.328125 1764287326.2634
MEM 0.328125 1764287326.3644
MEM 0.328125 1764287326.4664
MEM 0.328125 1764287326.5711
MEM 0.328125 1764287326.6754
MEM 0.328125 1764287326.7800
MEM 0.328125 1764287326.8818
MEM 0.328125 1764287326.9870
MEM 0.328125 1764287327.0922
MEM 0.328125 1764287327.1969
MEM 0.328125 1764287327.3022
MEM 0.328125 1764287327.4075
MEM 0.328125 1764287327.5128
MEM 0.328125 1764287327.6172
MEM 0.328125 1764287327.7199
MEM 0.328125 1764287327.8236
MEM 0.328125 1764287327.9291
MEM 0.328125 1764287328.0336
MEM 0.328125 1764287328.1359
MEM 0.328125 1764287328.2401
MEM 0.328125 1764287328.3454
MEM 0.328125 1764287328.4503
MEM 0.328125 1764287328.5540
MEM 0.328125 1764287328.6567
MEM 0.328125 1764287328.7612
MEM 0.328125 1764287328.8666
MEM 0.328125 1764287328.9718
MEM 0.328125 1764287329.0750
MEM 0.328125 1764287329.1809
MEM 0.328125 1764287329.2815
MEM 0.328125 1764287329.3873
MEM 0.328125 1764287329.4926
MEM 0.328125 1764287329.5966
MEM 0.328125 1764287329.6975
MEM 0.328125 1764287329.7996
MEM 0.328125 1764287329.9007
MEM 0.328125 1764287330.0050
MEM 0.328125 1764287330.1105
MEM 0.328125 1764287330.2117
MEM 0.328125 1764287330.3134
MEM 0.328125 1764287330.4170
MEM 0.328125 1764287330.5208
MEM 0.328125 1764287330.6216
MEM 0.328125 1764287330.7270
MEM 0.328125 1764287330.8324
MEM 0.328125 1764287330.9348
MEM 0.328125 1764287331.0401
MEM 0.328125 1764287331.1455
MEM 0.328125 1764287331.2502
MEM 0.328125 1764287331.3538
MEM 0.328125 1764287331.4587
MEM 0.328125 1764287331.5636
MEM 0.328125 1764287331.6661
MEM 0.328125 1764287331.7709
MEM 0.328125 1764287331.8755
MEM 0.328125 1764287331.9787
MEM 0.328125 1764287332.0837
MEM 0.328125 1764287332.1882
MEM 0.328125 1764287332.2921
MEM 0.328125 1764287332.3975
MEM 0.328125 1764287332.5029
MEM 0.328125 1764287332.6075
MEM 0.328125 1764287332.7107
MEM 0.328125 1764287332.8151
MEM 0.328125 1764287332.9213
MEM 0.328125 1764287333.0268
MEM 0.328125 1764287333.1315
MEM 0.328125 1764287333.2363
MEM 0.328125 1764287333.3408
MEM 0.328125 1764287333.4461
MEM 0.328125 1764287333.5494
MEM 0.328125 1764287333.6551
MEM 0.328125 1764287333.7590
MEM 0.328125 1764287333.8639
MEM 0.328125 1764287333.9649
MEM 0.328125 1764287334.0666
MEM 0.328125 1764287334.1719
MEM 0.328125 1764287334.2745
MEM 0.328125 1764287334.3791
MEM 0.328125 1764287334.4814
MEM 0.328125 1764287334.5869
MEM 0.328125 1764287334.6925
MEM 0.328125 1764287334.7972
MEM 0.328125 1764287334.8998
MEM 0.328125 1764287335.0051
MEM 0.328125 1764287335.1105
MEM 0.328125 1764287335.2138
MEM 0.328125 1764287335.3188
MEM 0.328125 1764287335.4242
MEM 0.328125 1764287335.5295
MEM 0.328125 1764287335.6338
MEM 0.328125 1764287335.7374
MEM 0.328125 1764287335.8422
MEM 0.328125 1764287335.9469
MEM 0.328125 1764287336.0516
MEM 0.328125 1764287336.1543
MEM 0.328125 1764287336.2577
MEM 0.328125 1764287336.3625
MEM 0.328125 1764287336.4679
MEM 0.328125 1764287336.5717
MEM 0.328125 1764287336.6741
MEM 0.328125 1764287336.7796
MEM 0.328125 1764287336.8810
MEM 0.328125 1764287336.9864
MEM 0.328125 1764287337.0917
MEM 0.328125 1764287337.1970
MEM 0.328125 1764287337.3019
MEM 0.328125 1764287337.4061
MEM 0.328125 1764287337.5114
MEM 0.328125 1764287337.6164
MEM 0.328125 1764287337.7220
MEM 0.328125 1764287337.8257
MEM 0.328125 1764287337.9290
MEM 0.328125 1764287338.0318
MEM 0.328125 1764287338.1338
MEM 0.328125 1764287338.2379
MEM 0.328125 1764287338.3397
MEM 0.328125 1764287338.4430
MEM 0.328125 1764287338.5479
MEM 0.328125 1764287338.6519
MEM 0.328125 1764287338.7553
MEM 0.328125 1764287338.8585
MEM 0.328125 1764287338.9634
MEM 0.328125 1764287339.0688
MEM 0.328125 1764287339.1734
MEM 0.328125 1764287339.2767
MEM 0.328125 1764287339.3800
MEM 0.328125 1764287339.4836
MEM 0.328125 1764287339.5886
MEM 0.328125 1764287339.6899
MEM 0.328125 1764287339.7906
MEM 0.328125 1764287339.8951
MEM 0.328125 1764287339.9962
MEM 0.328125 1764287340.0970
MEM 0.328125 1764287340.1999
MEM 0.328125 1764287340.3055
MEM 0.328125 1764287340.4088
MEM 0.328125 1764287340.5098
MEM 0.328125 1764287340.6137
MEM 0.328125 1764287340.7191
MEM 0.328125 1764287340.8221
MEM 0.328125 1764287340.9230
MEM 0.328125 1764287341.0284
MEM 0.328125 1764287341.1335
MEM 0.328125 1764287341.2398
MEM 0.328125 1764287341.3421
MEM 0.328125 1764287341.4460
MEM 0.328125 1764287341.5473
MEM 0.328125 1764287341.6532
MEM 0.328125 1764287341.7555
MEM 0.328125 1764287341.8598
MEM 0.328125 1764287341.9652
MEM 0.328125 1764287342.0692
MEM 0.328125 1764287342.1727
MEM 0.328125 1764287342.2782
MEM 0.328125 1764287342.3803
MEM 0.328125 1764287342.4819
MEM 0.328125 1764287342.5831
MEM 0.328125 1764287342.6885
MEM 0.328125 1764287342.7934
MEM 0.328125 1764287342.8988
MEM 0.328125 1764287343.0007
