CMDLINE ./run.sh
MEM 0.828125 1764294078.5895
MEM 0.828125 1764294078.6901
MEM 0.828125 1764294078.7908
MEM 0.828125 1764294078.8913
MEM 0.828125 1764294078.9916
MEM 0.828125 1764294079.0945
MEM 0.812500 1764294079.1948
MEM 0.812500 1764294079.2951
MEM 0.812500 1764294079.4004
MEM 0.812500 1764294079.5008
MEM 0.812500 1764294079.6038
MEM 0.812500 1764294079.7089
MEM 0.796875 1764294079.8092
MEM 0.796875 1764294079.9121
MEM 0.796875 1764294080.0173
MEM 0.796875 1764294080.1178
MEM 0.796875 1764294080.2199
MEM 0.796875 1764294080.3211
MEM 0.796875 1764294080.4216
MEM 0.796875 1764294080.5268
MEM 0.796875 1764294080.6288
MEM 0.796875 1764294080.7299
MEM 0.796875 1764294080.8305
MEM 0.796875 1764294080.9307
MEM 0.796875 1764294081.0309
MEM 0.796875 1764294081.1320
MEM 0.812500 1764294081.2323
MEM 0.812500 1764294081.3324
MEM 0.812500 1764294081.4374
MEM 0.812500 1764294081.5388
MEM 0.796875 1764294081.6442
MEM 0.796875 1764294081.7530
MEM 0.796875 1764294081.8550
MEM 0.796875 1764294081.9601
MEM 0.796875 1764294082.0633
MEM 0.796875 1764294082.1661
MEM 0.796875 1764294082.2685
MEM 0.796875 1764294082.3736
MEM 0.781250 1764294082.4791
MEM 0.781250 1764294082.5843
MEM 0.765625 1764294082.6855
MEM 0.375000 1764294082.7866
MEM 0.375000 1764294082.8918
MEM 0.375000 1764294082.9964
MEM 0.375000 1764294083.1016
MEM 0.375000 1764294083.2047
MEM 0.375000 1764294083.3098
MEM 0.343750 1764294083.4101
MEM 0.328125 1764294083.5152
MEM 0.328125 1764294083.6204
MEM 0.328125 1764294083.7257
MEM 0.328125 1764294083.8310
MEM 0.328125 1764294083.9359
MEM 0.312500 1764294084.0385
MEM 0.312500 1764294084.1409
MEM 0.312500 1764294084.2461
MEM 0.312500 1764294084.3467
MEM 0.312500 1764294084.4493
MEM 0.312500 1764294084.5537
MEM 0.312500 1764294084.6588
MEM 0.312500 1764294084.7634
MEM 0.312500 1764294084.8685
MEM 0.312500 1764294084.9739
MEM 0.312500 1764294085.0792
MEM 0.312500 1764294085.1835
MEM 0.312500 1764294085.2884
MEM 0.312500 1764294085.3921
MEM 0.312500 1764294085.4973
MEM 0.328125 1764294085.6024
MEM 0.328125 1764294085.7056
MEM 0.328125 1764294085.8107
MEM 0.328125 1764294085.9160
MEM 0.328125 1764294086.0207
MEM 0.328125 1764294086.1213
MEM 0.328125 1764294086.2242
MEM 0.328125 1764294086.3294
MEM 0.328125 1764294086.4306
MEM 0.328125 1764294086.5357
MEM 0.328125 1764294086.6371
MEM 0.328125 1764294086.7416
MEM 0.328125 1764294086.8463
MEM 0.328125 1764294086.9516
MEM 0.328125 1764294087.0551
MEM 0.328125 1764294087.1592
MEM 0.328125 1764294087.2634
MEM 0.328125 1764294087.3643
MEM 0.328125 1764294087.4686
MEM 0.328125 1764294087.5738
MEM 0.328125 1764294087.6757
MEM 0.328125 1764294087.7783
MEM 0.328125 1764294087.8835
MEM 0.328125 1764294087.9884
MEM 0.328125 1764294088.0885
MEM 0.328125 1764294088.1915
MEM 0.328125 1764294088.2924
MEM 0.328125 1764294088.3975
MEM 0.328125 1764294088.5026
MEM 0.328125 1764294088.6077
MEM 0.328125 1764294088.7123
MEM 0.328125 1764294088.8174
MEM 0.328125 1764294088.9225
MEM 0.328125 1764294089.0246
MEM 0.328125 1764294089.1297
MEM 0.328125 1764294089.2348
MEM 0.328125 1764294089.3398
MEM 0.328125 1764294089.4413
MEM 0.328125 1764294089.5456
MEM 0.328125 1764294089.6509
MEM 0.328125 1764294089.7557
MEM 0.328125 1764294089.8608
MEM 0.328125 1764294089.9661
MEM 0.328125 1764294090.0697
MEM 0.328125 1764294090.1747
MEM 0.328125 1764294090.2798
MEM 0.328125 1764294090.3849
MEM 0.328125 1764294090.4900
MEM 0.328125 1764294090.5951
MEM 0.328125 1764294090.7002
MEM 0.328125 1764294090.8054
MEM 0.328125 1764294090.9088
MEM 0.328125 1764294091.0092
MEM 0.328125 1764294091.1143
MEM 0.328125 1764294091.2194
MEM 0.328125 1764294091.3244
MEM 0.328125 1764294091.4295
MEM 0.328125 1764294091.5346
MEM 0.328125 1764294091.6397
MEM 0.328125 1764294091.7413
MEM 0.328125 1764294091.8419
MEM 0.328125 1764294091.9470
MEM 0.328125 1764294092.0497
MEM 0.328125 1764294092.1514
MEM 0.328125 1764294092.2565
MEM 0.328125 1764294092.3618
MEM 0.328125 1764294092.4663
MEM 0.328125 1764294092.5713
MEM 0.328125 1764294092.6746
MEM 0.328125 1764294092.7797
MEM 0.328125 1764294092.8848
MEM 0.328125 1764294092.9898
MEM 0.328125 1764294093.0950
MEM 0.328125 1764294093.2000
MEM 0.328125 1764294093.3051
MEM 0.328125 1764294093.4102
MEM 0.328125 1764294093.5124
MEM 0.328125 1764294093.6175
MEM 0.328125 1764294093.7207
MEM 0.328125 1764294093.8257
MEM 0.328125 1764294093.9309
MEM 0.328125 1764294094.0360
MEM 0.328125 1764294094.1385
MEM 0.328125 1764294094.2436
MEM 0.328125 1764294094.3476
MEM 0.328125 1764294094.4528
MEM 0.328125 1764294094.5579
MEM 0.328125 1764294094.6614
MEM 0.328125 1764294094.7665
MEM 0.328125 1764294094.8705
MEM 0.328125 1764294094.9755
MEM 0.328125 1764294095.0806
MEM 0.328125 1764294095.1857
MEM 0.328125 1764294095.2884
MEM 0.328125 1764294095.3890
MEM 0.328125 1764294095.4915
MEM 0.328125 1764294095.5955
MEM 0.328125 1764294095.7006
MEM 0.328125 1764294095.8013
MEM 0.328125 1764294095.9039
MEM 0.328125 1764294096.0090
MEM 0.328125 1764294096.1141
MEM 0.328125 1764294096.2192
MEM 0.328125 1764294096.3243
MEM 0.328125 1764294096.4288
MEM 0.328125 1764294096.5307
MEM 0.328125 1764294096.6358
MEM 0.328125 1764294096.7390
MEM 0.328125 1764294096.8441
MEM 0.328125 1764294096.9492
MEM 0.328125 1764294097.0543
MEM 0.328125 1764294097.1580
MEM 0.328125 1764294097.2631
MEM 0.328125 1764294097.3663
MEM 0.328125 1764294097.4715
MEM 0.328125 1764294097.5747
MEM 0.328125 1764294097.6785
MEM 0.328125 1764294097.7807
MEM 0.328125 1764294097.8858
MEM 0.328125 1764294097.9871
MEM 0.328125 1764294098.0923
MEM 0.328125 1764294098.1975
MEM 0.328125 1764294098.3026
MEM 0.328125 1764294098.4077
MEM 0.328125 1764294098.5123
MEM 0.328125 1764294098.6175
MEM 0.328125 1764294098.7227
MEM 0.328125 1764294098.8278
MEM 0.328125 1764294098.9292
MEM 0.328125 1764294099.0306
MEM 0.328125 1764294099.1357
MEM 0.328125 1764294099.2371
MEM 0.328125 1764294099.3373
MEM 0.328125 1764294099.4424
MEM 0.328125 1764294099.5456
MEM 0.328125 1764294099.6507
MEM 0.328125 1764294099.7539
MEM 0.328125 1764294099.8590
MEM 0.328125 1764294099.9640
MEM 0.328125 1764294100.0691
MEM 0.328125 1764294100.1705
MEM 0.328125 1764294100.2755
MEM 0.328125 1764294100.3788
MEM 0.328125 1764294100.4806
MEM 0.328125 1764294100.5832
MEM 0.328125 1764294100.6880
MEM 0.328125 1764294100.7913
MEM 0.328125 1764294100.8964
MEM 0.328125 1764294101.0014
MEM 0.328125 1764294101.1065
MEM 0.328125 1764294101.2116
MEM 0.328125 1764294101.3133
MEM 0.328125 1764294101.4184
MEM 0.328125 1764294101.5235
MEM 0.328125 1764294101.6286
MEM 0.328125 1764294101.7336
MEM 0.328125 1764294101.8347
MEM 0.328125 1764294101.9399
MEM 0.328125 1764294102.0429
MEM 0.328125 1764294102.1454
MEM 0.328125 1764294102.2505
MEM 0.328125 1764294102.3556
MEM 0.328125 1764294102.4606
MEM 0.328125 1764294102.5657
MEM 0.328125 1764294102.6704
MEM 0.328125 1764294102.7756
MEM 0.328125 1764294102.8805
MEM 0.328125 1764294102.9857
MEM 0.328125 1764294103.0907
MEM 0.328125 1764294103.1955
MEM 0.328125 1764294103.3005
MEM 0.328125 1764294103.4038
MEM 0.328125 1764294103.5088
MEM 0.328125 1764294103.6139
MEM 0.328125 1764294103.7189
MEM 0.328125 1764294103.8240
MEM 0.328125 1764294103.9290
MEM 0.328125 1764294104.0306
MEM 0.328125 1764294104.1357
MEM 0.328125 1764294104.2407
MEM 0.328125 1764294104.3458
MEM 0.328125 1764294104.4509
MEM 0.328125 1764294104.5560
MEM 0.328125 1764294104.6611
MEM 0.328125 1764294104.7622
MEM 0.328125 1764294104.8673
MEM 0.328125 1764294104.9724
MEM 0.328125 1764294105.0775
MEM 0.328125 1764294105.1807
MEM 0.328125 1764294105.2858
MEM 0.328125 1764294105.3858
MEM 0.328125 1764294105.4898
MEM 0.328125 1764294105.5950
MEM 0.328125 1764294105.6955
MEM 0.328125 1764294105.8006
MEM 0.328125 1764294105.9014
MEM 0.328125 1764294106.0033
MEM 0.328125 1764294106.1083
MEM 0.328125 1764294106.2134
MEM 0.328125 1764294106.3184
MEM 0.328125 1764294106.4205
MEM 0.328125 1764294106.5257
MEM 0.328125 1764294106.6290
MEM 0.328125 1764294106.7341
MEM 0.328125 1764294106.8351
MEM 0.328125 1764294106.9402
MEM 0.328125 1764294107.0453
MEM 0.328125 1764294107.1473
MEM 0.328125 1764294107.2524
MEM 0.328125 1764294107.3572
MEM 0.328125 1764294107.4623
MEM 0.328125 1764294107.5674
MEM 0.328125 1764294107.6725
MEM 0.328125 1764294107.7778
MEM 0.328125 1764294107.8804
MEM 0.328125 1764294107.9831
MEM 0.328125 1764294108.0881
MEM 0.328125 1764294108.1915
MEM 0.328125 1764294108.2946
MEM 0.328125 1764294108.3998
MEM 0.328125 1764294108.5049
MEM 0.328125 1764294108.6100
MEM 0.328125 1764294108.7151
MEM 0.328125 1764294108.8165
MEM 0.328125 1764294108.9216
MEM 0.328125 1764294109.0249
MEM 0.328125 1764294109.1265
MEM 0.328125 1764294109.2316
MEM 0.328125 1764294109.3330
MEM 0.328125 1764294109.4354
MEM 0.328125 1764294109.5404
MEM 0.328125 1764294109.6430
MEM 0.328125 1764294109.7455
MEM 0.328125 1764294109.8497
MEM 0.328125 1764294109.9509
MEM 0.328125 1764294110.0559
MEM 0.328125 1764294110.1599
MEM 0.328125 1764294110.2649
MEM 0.328125 1764294110.3681
MEM 0.328125 1764294110.4732
MEM 0.328125 1764294110.5784
MEM 0.328125 1764294110.6835
MEM 0.328125 1764294110.7885
MEM 0.328125 1764294110.8936
MEM 0.328125 1764294110.9986
MEM 0.328125 1764294111.1037
MEM 0.328125 1764294111.2087
MEM 0.328125 1764294111.3099
MEM 0.328125 1764294111.4134
MEM 0.328125 1764294111.5185
MEM 0.328125 1764294111.6236
MEM 0.328125 1764294111.7266
MEM 0.328125 1764294111.8318
MEM 0.328125 1764294111.9331
MEM 0.328125 1764294112.0383
MEM 0.328125 1764294112.1434
MEM 0.328125 1764294112.2485
MEM 0.328125 1764294112.3535
MEM 0.328125 1764294112.4586
MEM 0.328125 1764294112.5610
MEM 0.328125 1764294112.6660
MEM 0.328125 1764294112.7711
MEM 0.328125 1764294112.8762
MEM 0.328125 1764294112.9765
MEM 0.328125 1764294113.0816
MEM 0.328125 1764294113.1831
MEM 0.328125 1764294113.2881
MEM 0.328125 1764294113.3917
MEM 0.328125 1764294113.4933
MEM 0.328125 1764294113.5986
MEM 0.328125 1764294113.6998
MEM 0.328125 1764294113.8050
MEM 0.328125 1764294113.9100
MEM 0.328125 1764294114.0152
MEM 0.328125 1764294114.1202
MEM 0.328125 1764294114.2247
MEM 0.328125 1764294114.3298
MEM 0.328125 1764294114.4331
MEM 0.328125 1764294114.5381
MEM 0.328125 1764294114.6432
MEM 0.328125 1764294114.7483
MEM 0.328125 1764294114.8534
MEM 0.328125 1764294114.9580
MEM 0.328125 1764294115.0631
MEM 0.328125 1764294115.1664
MEM 0.328125 1764294115.2715
MEM 0.328125 1764294115.3766
MEM 0.328125 1764294115.4816
MEM 0.328125 1764294115.5838
MEM 0.328125 1764294115.6888
MEM 0.328125 1764294115.7939
MEM 0.328125 1764294115.8979
MEM 0.328125 1764294115.9998
MEM 0.328125 1764294116.1048
MEM 0.328125 1764294116.2099
MEM 0.328125 1764294116.3150
MEM 0.328125 1764294116.4182
MEM 0.328125 1764294116.5234
MEM 0.328125 1764294116.6284
MEM 0.328125 1764294116.7335
MEM 0.328125 1764294116.8385
MEM 0.328125 1764294116.9432
MEM 0.328125 1764294117.0483
MEM 0.328125 1764294117.1516
MEM 0.328125 1764294117.2551
MEM 0.328125 1764294117.3571
MEM 0.328125 1764294117.4596
MEM 0.328125 1764294117.5647
MEM 0.328125 1764294117.6664
MEM 0.328125 1764294117.7683
MEM 0.328125 1764294117.8733
MEM 0.328125 1764294117.9748
MEM 0.328125 1764294118.0751
MEM 0.328125 1764294118.1800
MEM 0.328125 1764294118.2830
MEM 0.328125 1764294118.3881
MEM 0.328125 1764294118.4914
MEM 0.328125 1764294118.5965
MEM 0.328125 1764294118.7015
MEM 0.328125 1764294118.8066
MEM 0.328125 1764294118.9119
MEM 0.328125 1764294119.0164
MEM 0.328125 1764294119.1182
MEM 0.328125 1764294119.2233
MEM 0.328125 1764294119.3266
MEM 0.328125 1764294119.4317
MEM 0.328125 1764294119.5368
MEM 0.328125 1764294119.6414
MEM 0.328125 1764294119.7465
MEM 0.328125 1764294119.8516
MEM 0.328125 1764294119.9567
MEM 0.328125 1764294120.0618
MEM 0.328125 1764294120.1620
MEM 0.328125 1764294120.2665
MEM 0.328125 1764294120.3671
MEM 0.328125 1764294120.4715
MEM 0.328125 1764294120.5766
MEM 0.328125 1764294120.6817
MEM 0.328125 1764294120.7868
MEM 0.328125 1764294120.8919
MEM 0.328125 1764294120.9970
MEM 0.328125 1764294121.1020
MEM 0.328125 1764294121.2071
MEM 0.328125 1764294121.3099
MEM 0.328125 1764294121.4149
MEM 0.328125 1764294121.5200
MEM 0.328125 1764294121.6251
MEM 0.328125 1764294121.7302
MEM 0.328125 1764294121.8331
MEM 0.328125 1764294121.9383
MEM 0.328125 1764294122.0410
MEM 0.328125 1764294122.1457
MEM 0.328125 1764294122.2508
MEM 0.328125 1764294122.3560
MEM 0.328125 1764294122.4611
MEM 0.328125 1764294122.5623
MEM 0.328125 1764294122.6674
MEM 0.328125 1764294122.7680
MEM 0.328125 1764294122.8707
MEM 0.328125 1764294122.9758
MEM 0.328125 1764294123.0763
MEM 0.328125 1764294123.1814
MEM 0.328125 1764294123.2865
MEM 0.328125 1764294123.3916
MEM 0.328125 1764294123.4966
MEM 0.328125 1764294123.6017
MEM 0.328125 1764294123.7039
MEM 0.328125 1764294123.8090
MEM 0.328125 1764294123.9140
MEM 0.328125 1764294124.0185
MEM 0.328125 1764294124.1236
MEM 0.328125 1764294124.2325
MEM 0.328125 1764294124.3373
MEM 0.328125 1764294124.4381
MEM 0.328125 1764294124.5432
MEM 0.328125 1764294124.6456
MEM 0.328125 1764294124.7507
MEM 0.328125 1764294124.8558
MEM 0.328125 1764294124.9609
MEM 0.328125 1764294125.0614
MEM 0.328125 1764294125.1626
MEM 0.328125 1764294125.2678
MEM 0.328125 1764294125.3722
MEM 0.328125 1764294125.4748
MEM 0.328125 1764294125.5799
MEM 0.328125 1764294125.6801
MEM 0.328125 1764294125.7841
MEM 0.328125 1764294125.8885
MEM 0.328125 1764294125.9937
MEM 0.328125 1764294126.0973
MEM 0.328125 1764294126.2019
MEM 0.328125 1764294126.3069
MEM 0.328125 1764294126.4099
MEM 0.328125 1764294126.5150
MEM 0.312500 1764294126.6201
MEM 0.312500 1764294126.7236
MEM 0.312500 1764294126.8288
MEM 0.312500 1764294126.9339
MEM 0.312500 1764294127.0371
MEM 0.312500 1764294127.1422
MEM 0.312500 1764294127.2472
MEM 0.312500 1764294127.3523
MEM 0.312500 1764294127.4540
MEM 0.312500 1764294127.5592
MEM 0.312500 1764294127.6640
MEM 0.312500 1764294127.7691
MEM 0.312500 1764294127.8736
MEM 0.312500 1764294127.9787
MEM 0.312500 1764294128.0838
MEM 0.312500 1764294128.1874
MEM 0.312500 1764294128.2924
MEM 0.312500 1764294128.3961
MEM 0.312500 1764294128.4999
MEM 0.312500 1764294128.6050
MEM 0.312500 1764294128.7101
MEM 0.312500 1764294128.8152
MEM 0.312500 1764294128.9202
MEM 0.312500 1764294129.0239
MEM 0.312500 1764294129.1290
MEM 0.312500 1764294129.2305
MEM 0.312500 1764294129.3356
MEM 0.312500 1764294129.4390
MEM 0.312500 1764294129.5496
MEM 0.312500 1764294129.6497
MEM 0.312500 1764294129.7548
MEM 0.312500 1764294129.8599
MEM 0.312500 1764294129.9650
MEM 0.312500 1764294130.0670
MEM 0.312500 1764294130.1721
MEM 0.312500 1764294130.2772
MEM 0.312500 1764294130.3823
MEM 0.312500 1764294130.4831
MEM 0.312500 1764294130.5859
MEM 0.312500 1764294130.6910
MEM 0.312500 1764294130.7961
MEM 0.312500 1764294130.9011
MEM 0.312500 1764294131.0062
MEM 0.312500 1764294131.1081
MEM 0.312500 1764294131.2099
MEM 0.312500 1764294131.3150
MEM 0.312500 1764294131.4201
MEM 0.312500 1764294131.5252
MEM 0.312500 1764294131.6303
MEM 0.312500 1764294131.7332
MEM 0.312500 1764294131.8382
MEM 0.312500 1764294131.9433
MEM 0.312500 1764294132.0485
MEM 0.312500 1764294132.1516
MEM 0.312500 1764294132.2568
MEM 0.312500 1764294132.3582
MEM 0.312500 1764294132.4633
MEM 0.312500 1764294132.5684
MEM 0.312500 1764294132.6719
MEM 0.312500 1764294132.7740
MEM 0.312500 1764294132.8791
MEM 0.312500 1764294132.9842
MEM 0.312500 1764294133.0892
MEM 0.312500 1764294133.1943
MEM 0.312500 1764294133.2994
MEM 0.312500 1764294133.4045
MEM 0.312500 1764294133.5081
MEM 0.312500 1764294133.6132
MEM 0.312500 1764294133.7165
MEM 0.312500 1764294133.8216
MEM 0.312500 1764294133.9266
MEM 0.312500 1764294134.0318
MEM 0.312500 1764294134.1368
MEM 0.312500 1764294134.2416
MEM 0.312500 1764294134.3427
MEM 0.312500 1764294134.4479
MEM 0.312500 1764294134.5516
MEM 0.312500 1764294134.6567
MEM 0.312500 1764294134.7582
MEM 0.312500 1764294134.8665
MEM 0.312500 1764294134.9716
MEM 0.312500 1764294135.0766
MEM 0.312500 1764294135.1817
MEM 0.312500 1764294135.2869
MEM 0.312500 1764294135.3922
MEM 0.312500 1764294135.4973
MEM 0.312500 1764294135.6025
MEM 0.312500 1764294135.7034
MEM 0.312500 1764294135.8085
MEM 0.312500 1764294135.9123
MEM 0.312500 1764294136.0175
MEM 0.312500 1764294136.1207
MEM 0.312500 1764294136.2258
MEM 0.312500 1764294136.3297
MEM 0.312500 1764294136.4348
MEM 0.312500 1764294136.5364
MEM 0.312500 1764294136.6415
MEM 0.312500 1764294136.7465
MEM 0.312500 1764294136.8475
MEM 0.312500 1764294136.9525
MEM 0.312500 1764294137.0576
MEM 0.312500 1764294137.1627
MEM 0.312500 1764294137.2678
MEM 0.312500 1764294137.3728
MEM 0.312500 1764294137.4779
MEM 0.312500 1764294137.5798
MEM 0.312500 1764294137.6849
MEM 0.312500 1764294137.7900
MEM 0.312500 1764294137.8950
MEM 0.312500 1764294138.0001
MEM 0.312500 1764294138.1052
MEM 0.312500 1764294138.2102
MEM 0.312500 1764294138.3124
MEM 0.312500 1764294138.4175
MEM 0.312500 1764294138.5220
MEM 0.312500 1764294138.6271
MEM 0.312500 1764294138.7322
MEM 0.312500 1764294138.8373
MEM 0.312500 1764294138.9424
MEM 0.312500 1764294139.0475
MEM 0.312500 1764294139.1526
MEM 0.312500 1764294139.2540
MEM 0.312500 1764294139.3591
MEM 0.312500 1764294139.4641
MEM 0.312500 1764294139.5692
MEM 0.312500 1764294139.6725
MEM 0.312500 1764294139.7744
MEM 0.312500 1764294139.8795
MEM 0.312500 1764294139.9846
MEM 0.312500 1764294140.0897
MEM 0.312500 1764294140.1952
MEM 0.312500 1764294140.3003
MEM 0.312500 1764294140.4031
MEM 0.312500 1764294140.5041
MEM 0.312500 1764294140.6092
MEM 0.312500 1764294140.7123
MEM 0.328125 1764294140.8175
MEM 0.328125 1764294140.9201
MEM 0.328125 1764294141.0250
MEM 0.328125 1764294141.1301
MEM 0.328125 1764294141.2345
MEM 0.328125 1764294141.3378
MEM 0.328125 1764294141.4390
MEM 0.328125 1764294141.5392
MEM 0.328125 1764294141.6393
MEM 0.328125 1764294141.7410
MEM 0.328125 1764294141.8461
MEM 0.328125 1764294141.9512
MEM 0.328125 1764294142.0563
MEM 0.328125 1764294142.1613
MEM 0.328125 1764294142.2664
MEM 0.328125 1764294142.3715
MEM 0.328125 1764294142.4768
MEM 0.328125 1764294142.5819
MEM 0.328125 1764294142.6869
MEM 0.328125 1764294142.7891
MEM 0.328125 1764294142.8941
MEM 0.328125 1764294142.9992
MEM 0.328125 1764294143.1043
MEM 0.328125 1764294143.2094
MEM 0.328125 1764294143.3124
MEM 0.328125 1764294143.4165
MEM 0.328125 1764294143.5216
MEM 0.328125 1764294143.6266
MEM 0.328125 1764294143.7317
MEM 0.328125 1764294143.8333
MEM 0.328125 1764294143.9383
MEM 0.328125 1764294144.0434
MEM 0.328125 1764294144.1485
MEM 0.328125 1764294144.2535
MEM 0.328125 1764294144.3586
MEM 0.328125 1764294144.4601
MEM 0.328125 1764294144.5652
MEM 0.328125 1764294144.6666
MEM 0.328125 1764294144.7717
MEM 0.328125 1764294144.8756
MEM 0.328125 1764294144.9807
MEM 0.328125 1764294145.0858
MEM 0.328125 1764294145.1886
MEM 0.328125 1764294145.2937
MEM 0.328125 1764294145.3988
MEM 0.328125 1764294145.4991
MEM 0.328125 1764294145.6041
MEM 0.328125 1764294145.7091
MEM 0.328125 1764294145.8141
MEM 0.328125 1764294145.9191
MEM 0.328125 1764294146.0241
MEM 0.328125 1764294146.1291
MEM 0.328125 1764294146.2341
MEM 0.328125 1764294146.3391
MEM 0.328125 1764294146.4407
MEM 0.328125 1764294146.5457
MEM 0.328125 1764294146.6477
MEM 0.328125 1764294146.7489
MEM 0.328125 1764294146.8525
MEM 0.328125 1764294146.9576
MEM 0.328125 1764294147.0626
MEM 0.328125 1764294147.1676
MEM 0.328125 1764294147.2726
MEM 0.328125 1764294147.3733
MEM 0.328125 1764294147.4751
MEM 0.328125 1764294147.5801
MEM 0.328125 1764294147.6815
MEM 0.328125 1764294147.7865
MEM 0.328125 1764294147.8896
MEM 0.328125 1764294147.9902
MEM 0.328125 1764294148.0952
MEM 0.328125 1764294148.1978
MEM 0.328125 1764294148.3028
MEM 0.328125 1764294148.4080
MEM 0.328125 1764294148.5108
MEM 0.328125 1764294148.6142
MEM 0.328125 1764294148.7193
MEM 0.328125 1764294148.8223
MEM 0.328125 1764294148.9274
MEM 0.328125 1764294149.0305
MEM 0.328125 1764294149.1307
MEM 0.328125 1764294149.2355
MEM 0.328125 1764294149.3400
MEM 0.328125 1764294149.4404
MEM 0.328125 1764294149.5455
MEM 0.328125 1764294149.6505
MEM 0.328125 1764294149.7551
MEM 0.328125 1764294149.8602
MEM 0.328125 1764294149.9632
MEM 0.328125 1764294150.0682
MEM 0.328125 1764294150.1732
MEM 0.328125 1764294150.2783
MEM 0.328125 1764294150.3833
MEM 0.328125 1764294150.4883
MEM 0.328125 1764294150.5934
MEM 0.328125 1764294150.6961
MEM 0.328125 1764294150.8017
MEM 0.328125 1764294150.9043
MEM 0.328125 1764294151.0095
MEM 0.328125 1764294151.1132
MEM 0.328125 1764294151.2144
MEM 0.328125 1764294151.3194
MEM 0.328125 1764294151.4227
MEM 0.328125 1764294151.5252
MEM 0.328125 1764294151.6291
MEM 0.328125 1764294151.7343
MEM 0.328125 1764294151.8388
MEM 0.328125 1764294151.9394
MEM 0.328125 1764294152.0445
MEM 0.328125 1764294152.1496
MEM 0.328125 1764294152.2546
MEM 0.328125 1764294152.3596
MEM 0.328125 1764294152.4617
MEM 0.328125 1764294152.5667
MEM 0.328125 1764294152.6695
MEM 0.328125 1764294152.7699
MEM 0.328125 1764294152.8720
MEM 0.328125 1764294152.9736
MEM 0.328125 1764294153.0775
MEM 0.328125 1764294153.1792
MEM 0.328125 1764294153.2843
MEM 0.328125 1764294153.3872
MEM 0.328125 1764294153.4923
MEM 0.328125 1764294153.5946
MEM 0.328125 1764294153.6997
MEM 0.328125 1764294153.8028
MEM 0.328125 1764294153.9044
MEM 0.328125 1764294154.0096
MEM 0.328125 1764294154.1109
MEM 0.328125 1764294154.2159
MEM 0.328125 1764294154.3191
MEM 0.328125 1764294154.4242
MEM 0.328125 1764294154.5291
MEM 0.328125 1764294154.6342
MEM 0.328125 1764294154.7392
MEM 0.328125 1764294154.8439
MEM 0.328125 1764294154.9490
MEM 0.328125 1764294155.0521
MEM 0.328125 1764294155.1572
MEM 0.328125 1764294155.2605
MEM 0.328125 1764294155.3621
MEM 0.328125 1764294155.4672
MEM 0.328125 1764294155.5703
MEM 0.328125 1764294155.6754
MEM 0.328125 1764294155.7805
MEM 0.328125 1764294155.8851
MEM 0.328125 1764294155.9902
MEM 0.328125 1764294156.0934
MEM 0.328125 1764294156.1985
MEM 0.328125 1764294156.3016
MEM 0.328125 1764294156.4066
MEM 0.328125 1764294156.5098
