CMDLINE ./run.sh
MEM 1.640625 1764287258.0575
MEM 1.640625 1764287258.1598
MEM 1.640625 1764287258.2624
MEM 1.640625 1764287258.3675
MEM 1.640625 1764287258.4708
MEM 1.640625 1764287258.5759
MEM 1.640625 1764287258.6811
MEM 1.640625 1764287258.7862
MEM 1.640625 1764287258.8874
MEM 1.640625 1764287258.9926
MEM 1.640625 1764287259.0958
MEM 1.640625 1764287259.2009
MEM 1.640625 1764287259.3041
MEM 1.640625 1764287259.4092
MEM 1.640625 1764287259.5143
MEM 1.640625 1764287259.6186
MEM 1.640625 1764287259.7208
MEM 1.640625 1764287259.8259
MEM 1.640625 1764287259.9310
MEM 1.640625 1764287260.0361
MEM 1.640625 1764287260.1412
MEM 1.640625 1764287260.2464
MEM 1.640625 1764287260.3515
MEM 1.640625 1764287260.4567
MEM 1.640625 1764287260.5591
MEM 1.640625 1764287260.6643
MEM 1.640625 1764287260.7694
MEM 1.640625 1764287260.8704
MEM 1.640625 1764287260.9706
MEM 1.640625 1764287261.0719
MEM 1.640625 1764287261.1760
MEM 1.640625 1764287261.2790
MEM 1.640625 1764287261.3841
MEM 1.640625 1764287261.4893
MEM 1.640625 1764287261.5904
MEM 1.640625 1764287261.6955
MEM 1.640625 1764287261.8006
MEM 1.640625 1764287261.9012
MEM 1.640625 1764287262.0037
MEM 1.640625 1764287262.1053
MEM 1.640625 1764287262.2066
MEM 1.640625 1764287262.3117
MEM 1.640625 1764287262.4169
MEM 1.640625 1764287262.5220
MEM 1.640625 1764287262.6237
MEM 1.640625 1764287262.7245
MEM 1.640625 1764287262.8274
MEM 1.640625 1764287262.9283
MEM 1.640625 1764287263.0291
MEM 1.640625 1764287263.1328
MEM 1.640625 1764287263.2350
MEM 1.640625 1764287263.3365
MEM 1.640625 1764287263.4412
MEM 1.640625 1764287263.5446
MEM 1.640625 1764287263.6448
MEM 1.640625 1764287263.7500
MEM 1.640625 1764287263.8537
MEM 1.640625 1764287263.9588
MEM 1.640625 1764287264.0618
MEM 1.640625 1764287264.1670
MEM 0.828125 1764287264.2676
MEM 0.828125 1764287264.3709
MEM 0.828125 1764287264.4744
MEM 0.828125 1764287264.5791
MEM 0.828125 1764287264.6796
MEM 0.828125 1764287264.7798
MEM 0.828125 1764287264.8804
MEM 0.828125 1764287264.9809
MEM 0.828125 1764287265.0814
MEM 0.828125 1764287265.1820
MEM 0.828125 1764287265.2872
MEM 0.828125 1764287265.3907
MEM 0.828125 1764287265.4913
MEM 0.828125 1764287265.5916
MEM 0.828125 1764287265.6947
MEM 0.828125 1764287265.7963
MEM 0.828125 1764287265.8972
MEM 0.828125 1764287266.0000
MEM 0.828125 1764287266.1020
MEM 0.828125 1764287266.2070
MEM 0.828125 1764287266.3081
MEM 0.828125 1764287266.4133
MEM 0.828125 1764287266.5140
MEM 0.828125 1764287266.6176
MEM 0.828125 1764287266.7183
MEM 0.828125 1764287266.8190
MEM 0.828125 1764287266.9203
MEM 0.828125 1764287267.0254
MEM 0.828125 1764287267.1261
MEM 0.828125 1764287267.2402
MEM 0.828125 1764287267.3484
MEM 0.828125 1764287267.4521
MEM 0.828125 1764287267.5534
MEM 0.828125 1764287267.6586
MEM 0.828125 1764287267.7638
MEM 0.828125 1764287267.8651
MEM 0.828125 1764287267.9658
MEM 0.828125 1764287268.0686
MEM 0.828125 1764287268.1719
MEM 0.828125 1764287268.2730
MEM 0.828125 1764287268.3758
MEM 0.812500 1764287268.4810
MEM 0.781250 1764287268.5813
MEM 0.765625 1764287268.6815
MEM 0.765625 1764287268.7822
MEM 0.765625 1764287268.8826
MEM 0.765625 1764287268.9832
MEM 0.765625 1764287269.0876
MEM 0.765625 1764287269.1927
MEM 0.765625 1764287269.2979
MEM 0.765625 1764287269.4033
MEM 0.765625 1764287269.5044
MEM 0.765625 1764287269.6046
MEM 0.765625 1764287269.7099
MEM 0.765625 1764287269.8152
MEM 0.765625 1764287269.9206
MEM 0.765625 1764287270.0247
MEM 0.765625 1764287270.1255
MEM 0.765625 1764287270.2307
MEM 0.765625 1764287270.3359
MEM 0.750000 1764287270.4390
MEM 0.750000 1764287270.5394
MEM 0.734375 1764287270.6397
MEM 0.343750 1764287270.7409
MEM 0.343750 1764287270.8456
MEM 0.343750 1764287270.9468
MEM 0.343750 1764287271.0471
MEM 0.328125 1764287271.1503
MEM 0.328125 1764287271.2546
MEM 0.343750 1764287271.3573
MEM 0.343750 1764287271.4611
MEM 0.343750 1764287271.5639
MEM 0.343750 1764287271.6651
MEM 0.343750 1764287271.7710
MEM 0.343750 1764287271.8761
MEM 0.343750 1764287271.9770
MEM 0.343750 1764287272.0773
MEM 0.328125 1764287272.1827
MEM 0.328125 1764287272.2880
MEM 0.328125 1764287272.3891
MEM 0.328125 1764287272.4934
MEM 0.328125 1764287272.5940
MEM 0.312500 1764287272.6993
MEM 0.312500 1764287272.8045
MEM 0.312500 1764287272.9060
MEM 0.312500 1764287273.0075
MEM 0.312500 1764287273.1120
MEM 0.312500 1764287273.2171
MEM 0.312500 1764287273.3223
MEM 0.312500 1764287273.4250
MEM 0.312500 1764287273.5302
MEM 0.312500 1764287273.6323
MEM 0.312500 1764287273.7366
MEM 0.312500 1764287273.8417
MEM 0.312500 1764287273.9429
MEM 0.312500 1764287274.0479
MEM 0.312500 1764287274.1527
MEM 0.328125 1764287274.2578
MEM 0.328125 1764287274.3630
MEM 0.328125 1764287274.4678
MEM 0.328125 1764287274.5706
MEM 0.328125 1764287274.6757
MEM 0.328125 1764287274.7797
MEM 0.328125 1764287274.8842
MEM 0.328125 1764287274.9889
MEM 0.328125 1764287275.0927
MEM 0.328125 1764287275.1979
MEM 0.328125 1764287275.2995
MEM 0.328125 1764287275.4039
MEM 0.328125 1764287275.5096
MEM 0.328125 1764287275.6147
MEM 0.328125 1764287275.7162
MEM 0.328125 1764287275.8178
MEM 0.328125 1764287275.9183
MEM 0.328125 1764287276.0228
MEM 0.328125 1764287276.1252
MEM 0.328125 1764287276.2304
MEM 0.328125 1764287276.3355
MEM 0.328125 1764287276.4372
MEM 0.328125 1764287276.5417
MEM 0.328125 1764287276.6456
MEM 0.328125 1764287276.7509
MEM 0.328125 1764287276.8531
MEM 0.328125 1764287276.9555
MEM 0.328125 1764287277.0614
MEM 0.328125 1764287277.1641
MEM 0.328125 1764287277.2649
MEM 0.328125 1764287277.3701
MEM 0.328125 1764287277.4752
MEM 0.328125 1764287277.5761
MEM 0.328125 1764287277.6813
MEM 0.328125 1764287277.7866
MEM 0.328125 1764287277.8910
MEM 0.328125 1764287277.9955
MEM 0.328125 1764287278.1009
MEM 0.328125 1764287278.2020
MEM 0.328125 1764287278.3041
MEM 0.328125 1764287278.4093
MEM 0.328125 1764287278.5147
MEM 0.328125 1764287278.6176
MEM 0.328125 1764287278.7220
MEM 0.328125 1764287278.8272
MEM 0.328125 1764287278.9317
MEM 0.328125 1764287279.0370
MEM 0.328125 1764287279.1432
MEM 0.328125 1764287279.2438
MEM 0.328125 1764287279.3474
MEM 0.328125 1764287279.4505
MEM 0.328125 1764287279.5559
MEM 0.328125 1764287279.6588
MEM 0.328125 1764287279.7627
MEM 0.328125 1764287279.8680
MEM 0.328125 1764287279.9686
MEM 0.328125 1764287280.0716
MEM 0.328125 1764287280.1754
MEM 0.328125 1764287280.2792
MEM 0.328125 1764287280.3835
MEM 0.328125 1764287280.4885
MEM 0.328125 1764287280.5939
MEM 0.328125 1764287280.6993
MEM 0.328125 1764287280.8005
MEM 0.328125 1764287280.9060
MEM 0.328125 1764287281.0100
MEM 0.328125 1764287281.1155
MEM 0.328125 1764287281.2195
MEM 0.328125 1764287281.3240
MEM 0.328125 1764287281.4292
MEM 0.328125 1764287281.5340
MEM 0.328125 1764287281.6356
MEM 0.328125 1764287281.7407
MEM 0.328125 1764287281.8427
MEM 0.328125 1764287281.9451
MEM 0.328125 1764287282.0506
MEM 0.328125 1764287282.1561
MEM 0.328125 1764287282.2573
MEM 0.328125 1764287282.3629
MEM 0.328125 1764287282.4677
MEM 0.328125 1764287282.5723
MEM 0.328125 1764287282.6768
MEM 0.328125 1764287282.7775
MEM 0.328125 1764287282.8801
MEM 0.328125 1764287282.9850
MEM 0.328125 1764287283.0886
MEM 0.328125 1764287283.1930
MEM 0.328125 1764287283.2955
MEM 0.328125 1764287283.3993
MEM 0.328125 1764287283.5021
MEM 0.328125 1764287283.6076
MEM 0.328125 1764287283.7129
MEM 0.328125 1764287283.8174
MEM 0.328125 1764287283.9219
MEM 0.328125 1764287284.0255
MEM 0.328125 1764287284.1293
MEM 0.328125 1764287284.2332
MEM 0.328125 1764287284.3375
MEM 0.328125 1764287284.4429
MEM 0.328125 1764287284.5455
MEM 0.328125 1764287284.6514
MEM 0.328125 1764287284.7559
MEM 0.328125 1764287284.8613
MEM 0.328125 1764287284.9667
MEM 0.328125 1764287285.0721
MEM 0.328125 1764287285.1751
MEM 0.328125 1764287285.2799
MEM 0.328125 1764287285.3818
MEM 0.328125 1764287285.4850
MEM 0.328125 1764287285.5902
MEM 0.328125 1764287285.6931
MEM 0.328125 1764287285.7944
MEM 0.328125 1764287285.8997
MEM 0.328125 1764287286.0049
MEM 0.328125 1764287286.1087
MEM 0.328125 1764287286.2123
MEM 0.328125 1764287286.3180
MEM 0.328125 1764287286.4233
MEM 0.328125 1764287286.5249
MEM 0.328125 1764287286.6294
MEM 0.328125 1764287286.7340
MEM 0.328125 1764287286.8373
MEM 0.328125 1764287286.9424
MEM 0.328125 1764287287.0477
MEM 0.328125 1764287287.1517
MEM 0.328125 1764287287.2549
MEM 0.328125 1764287287.3582
MEM 0.328125 1764287287.4609
MEM 0.328125 1764287287.5660
MEM 0.328125 1764287287.6699
MEM 0.328125 1764287287.7746
MEM 0.328125 1764287287.8751
MEM 0.328125 1764287287.9785
MEM 0.328125 1764287288.0840
MEM 0.328125 1764287288.1887
MEM 0.328125 1764287288.2926
MEM 0.328125 1764287288.3941
MEM 0.328125 1764287288.4995
MEM 0.328125 1764287288.6021
MEM 0.328125 1764287288.7075
MEM 0.328125 1764287288.8124
MEM 0.328125 1764287288.9160
MEM 0.328125 1764287289.0191
MEM 0.328125 1764287289.1203
MEM 0.328125 1764287289.2255
MEM 0.328125 1764287289.3309
MEM 0.328125 1764287289.4348
MEM 0.328125 1764287289.5402
MEM 0.328125 1764287289.6457
MEM 0.328125 1764287289.7514
MEM 0.328125 1764287289.8539
MEM 0.328125 1764287289.9580
MEM 0.328125 1764287290.0635
MEM 0.328125 1764287290.1688
MEM 0.328125 1764287290.2742
MEM 0.328125 1764287290.3771
MEM 0.328125 1764287290.4796
MEM 0.328125 1764287290.5847
MEM 0.328125 1764287290.6864
MEM 0.328125 1764287290.7876
MEM 0.328125 1764287290.8922
MEM 0.328125 1764287290.9960
MEM 0.328125 1764287291.1014
MEM 0.328125 1764287291.2049
MEM 0.328125 1764287291.3089
MEM 0.328125 1764287291.4127
MEM 0.328125 1764287291.5163
MEM 0.328125 1764287291.6179
MEM 0.328125 1764287291.7210
MEM 0.328125 1764287291.8250
MEM 0.328125 1764287291.9299
MEM 0.328125 1764287292.0348
MEM 0.328125 1764287292.1402
MEM 0.328125 1764287292.2411
MEM 0.328125 1764287292.3418
MEM 0.328125 1764287292.4475
MEM 0.328125 1764287292.5496
MEM 0.328125 1764287292.6543
MEM 0.328125 1764287292.7587
MEM 0.328125 1764287292.8613
MEM 0.328125 1764287292.9669
MEM 0.328125 1764287293.0716
MEM 0.328125 1764287293.1744
MEM 0.328125 1764287293.2790
MEM 0.328125 1764287293.3827
MEM 0.328125 1764287293.4856
MEM 0.328125 1764287293.5874
MEM 0.328125 1764287293.6922
MEM 0.328125 1764287293.7969
MEM 0.328125 1764287293.9017
MEM 0.328125 1764287294.0041
MEM 0.328125 1764287294.1097
MEM 0.328125 1764287294.2130
MEM 0.328125 1764287294.3169
MEM 0.328125 1764287294.4182
MEM 0.328125 1764287294.5238
MEM 0.328125 1764287294.6289
MEM 0.328125 1764287294.7333
MEM 0.328125 1764287294.8386
MEM 0.328125 1764287294.9435
MEM 0.328125 1764287295.0458
MEM 0.328125 1764287295.1475
MEM 0.328125 1764287295.2525
MEM 0.328125 1764287295.3583
MEM 0.328125 1764287295.4609
MEM 0.328125 1764287295.5626
MEM 0.328125 1764287295.6669
MEM 0.328125 1764287295.7710
MEM 0.328125 1764287295.8765
MEM 0.328125 1764287295.9776
MEM 0.328125 1764287296.0833
MEM 0.328125 1764287296.1888
MEM 0.328125 1764287296.2925
MEM 0.328125 1764287296.3960
MEM 0.328125 1764287296.4998
MEM 0.328125 1764287296.6043
MEM 0.328125 1764287296.7092
MEM 0.328125 1764287296.8144
MEM 0.328125 1764287296.9175
MEM 0.328125 1764287297.0207
MEM 0.328125 1764287297.1229
MEM 0.328125 1764287297.2249
MEM 0.328125 1764287297.3294
MEM 0.328125 1764287297.4315
MEM 0.328125 1764287297.5343
MEM 0.328125 1764287297.6375
MEM 0.328125 1764287297.7429
MEM 0.328125 1764287297.8460
MEM 0.328125 1764287297.9498
MEM 0.328125 1764287298.0541
MEM 0.328125 1764287298.1587
MEM 0.328125 1764287298.2643
MEM 0.328125 1764287298.3663
MEM 0.328125 1764287298.4674
MEM 0.328125 1764287298.5729
MEM 0.328125 1764287298.6760
MEM 0.328125 1764287298.7794
MEM 0.328125 1764287298.8823
MEM 0.328125 1764287298.9878
MEM 0.328125 1764287299.0932
MEM 0.328125 1764287299.1980
MEM 0.328125 1764287299.3002
MEM 0.328125 1764287299.4057
MEM 0.328125 1764287299.5080
MEM 0.328125 1764287299.6100
MEM 0.328125 1764287299.7152
MEM 0.328125 1764287299.8172
MEM 0.328125 1764287299.9197
MEM 0.328125 1764287300.0207
MEM 0.328125 1764287300.1224
MEM 0.328125 1764287300.2279
MEM 0.328125 1764287300.3334
MEM 0.328125 1764287300.4365
MEM 0.328125 1764287300.5393
MEM 0.328125 1764287300.6442
MEM 0.328125 1764287300.7469
MEM 0.328125 1764287300.8516
MEM 0.328125 1764287300.9571
MEM 0.328125 1764287301.0594
MEM 0.328125 1764287301.1627
MEM 0.328125 1764287301.2680
MEM 0.328125 1764287301.3706
MEM 0.328125 1764287301.4759
MEM 0.328125 1764287301.5794
MEM 0.328125 1764287301.6813
MEM 0.328125 1764287301.7863
MEM 0.328125 1764287301.8914
MEM 0.328125 1764287301.9927
MEM 0.328125 1764287302.0944
MEM 0.328125 1764287302.1999
MEM 0.328125 1764287302.3007
MEM 0.328125 1764287302.4020
MEM 0.328125 1764287302.5075
MEM 0.328125 1764287302.6132
MEM 0.328125 1764287302.7182
MEM 0.328125 1764287302.8211
MEM 0.328125 1764287302.9266
MEM 0.328125 1764287303.0321
MEM 0.328125 1764287303.1341
MEM 0.328125 1764287303.2378
MEM 0.328125 1764287303.3424
MEM 0.328125 1764287303.4461
MEM 0.328125 1764287303.5493
MEM 0.328125 1764287303.6549
MEM 0.328125 1764287303.7600
MEM 0.328125 1764287303.8655
MEM 0.328125 1764287303.9705
MEM 0.328125 1764287304.0718
MEM 0.328125 1764287304.1772
MEM 0.328125 1764287304.2807
MEM 0.328125 1764287304.3849
MEM 0.328125 1764287304.4880
MEM 0.328125 1764287304.5916
MEM 0.328125 1764287304.6968
MEM 0.328125 1764287304.7975
MEM 0.328125 1764287304.9012
MEM 0.328125 1764287305.0067
MEM 0.328125 1764287305.1083
MEM 0.328125 1764287305.2091
MEM 0.328125 1764287305.3145
MEM 0.328125 1764287305.4175
MEM 0.328125 1764287305.5229
MEM 0.328125 1764287305.6270
MEM 0.328125 1764287305.7319
MEM 0.328125 1764287305.8372
MEM 0.328125 1764287305.9423
MEM 0.328125 1764287306.0464
MEM 0.328125 1764287306.1481
MEM 0.328125 1764287306.2522
MEM 0.328125 1764287306.3560
MEM 0.328125 1764287306.4586
MEM 0.328125 1764287306.5627
MEM 0.328125 1764287306.6662
MEM 0.328125 1764287306.7710
MEM 0.328125 1764287306.8732
MEM 0.328125 1764287306.9773
MEM 0.328125 1764287307.0790
MEM 0.328125 1764287307.1833
MEM 0.328125 1764287307.2885
MEM 0.328125 1764287307.3925
MEM 0.328125 1764287307.4975
MEM 0.328125 1764287307.6012
MEM 0.328125 1764287307.7033
MEM 0.328125 1764287307.8042
MEM 0.328125 1764287307.9068
MEM 0.328125 1764287308.0099
MEM 0.328125 1764287308.1115
MEM 0.328125 1764287308.2134
MEM 0.328125 1764287308.3166
MEM 0.328125 1764287308.4182
MEM 0.328125 1764287308.5210
MEM 0.328125 1764287308.6246
MEM 0.328125 1764287308.7270
MEM 0.328125 1764287308.8321
MEM 0.328125 1764287308.9363
MEM 0.328125 1764287309.0415
MEM 0.328125 1764287309.1458
MEM 0.328125 1764287309.2503
MEM 0.328125 1764287309.3554
MEM 0.328125 1764287309.4589
MEM 0.328125 1764287309.5641
MEM 0.328125 1764287309.6688
MEM 0.328125 1764287309.7740
MEM 0.328125 1764287309.8767
MEM 0.328125 1764287309.9799
MEM 0.328125 1764287310.0830
MEM 0.328125 1764287310.1839
MEM 0.328125 1764287310.2891
MEM 0.328125 1764287310.3931
MEM 0.328125 1764287310.4934
MEM 0.328125 1764287310.5962
MEM 0.328125 1764287310.7016
MEM 0.328125 1764287310.8043
MEM 0.328125 1764287310.9091
MEM 0.328125 1764287311.0126
MEM 0.328125 1764287311.1167
MEM 0.328125 1764287311.2175
MEM 0.328125 1764287311.3191
MEM 0.328125 1764287311.4240
MEM 0.328125 1764287311.5278
MEM 0.328125 1764287311.6324
MEM 0.328125 1764287311.7341
MEM 0.328125 1764287311.8378
MEM 0.328125 1764287311.9430
MEM 0.328125 1764287312.0459
MEM 0.328125 1764287312.1511
MEM 0.328125 1764287312.2529
MEM 0.328125 1764287312.3582
MEM 0.328125 1764287312.4592
MEM 0.328125 1764287312.5639
MEM 0.328125 1764287312.6689
MEM 0.328125 1764287312.7730
MEM 0.328125 1764287312.8764
MEM 0.328125 1764287312.9784
MEM 0.328125 1764287313.0834
MEM 0.328125 1764287313.1879
MEM 0.328125 1764287313.2924
MEM 0.328125 1764287313.3948
MEM 0.328125 1764287313.4955
MEM 0.328125 1764287313.6007
MEM 0.328125 1764287313.7043
MEM 0.328125 1764287313.8099
MEM 0.328125 1764287313.9146
MEM 0.328125 1764287314.0199
MEM 0.328125 1764287314.1227
MEM 0.328125 1764287314.2250
MEM 0.328125 1764287314.3282
MEM 0.328125 1764287314.4336
MEM 0.328125 1764287314.5373
MEM 0.328125 1764287314.6425
MEM 0.328125 1764287314.7436
MEM 0.328125 1764287314.8490
MEM 0.328125 1764287314.9516
MEM 0.328125 1764287315.0549
MEM 0.328125 1764287315.1593
MEM 0.328125 1764287315.2635
MEM 0.328125 1764287315.3650
MEM 0.328125 1764287315.4683
MEM 0.328125 1764287315.5728
MEM 0.328125 1764287315.6765
MEM 0.328125 1764287315.7814
MEM 0.328125 1764287315.8867
MEM 0.328125 1764287315.9919
MEM 0.328125 1764287316.0973
MEM 0.328125 1764287316.1986
MEM 0.328125 1764287316.3039
MEM 0.328125 1764287316.4093
MEM 0.328125 1764287316.5132
MEM 0.328125 1764287316.6169
MEM 0.328125 1764287316.7204
MEM 0.328125 1764287316.8210
MEM 0.328125 1764287316.9255
MEM 0.328125 1764287317.0305
MEM 0.328125 1764287317.1315
MEM 0.328125 1764287317.2358
MEM 0.328125 1764287317.3379
MEM 0.328125 1764287317.4418
MEM 0.328125 1764287317.5456
MEM 0.328125 1764287317.6501
MEM 0.328125 1764287317.7552
MEM 0.328125 1764287317.8606
MEM 0.328125 1764287317.9634
MEM 0.328125 1764287318.0688
MEM 0.328125 1764287318.1741
MEM 0.328125 1764287318.2769
MEM 0.328125 1764287318.3785
MEM 0.328125 1764287318.4793
MEM 0.328125 1764287318.5845
MEM 0.328125 1764287318.6897
MEM 0.328125 1764287318.7933
MEM 0.328125 1764287318.8983
MEM 0.328125 1764287319.0023
MEM 0.328125 1764287319.1060
MEM 0.328125 1764287319.2110
MEM 0.328125 1764287319.3154
MEM 0.328125 1764287319.4175
MEM 0.328125 1764287319.5228
MEM 0.328125 1764287319.6268
MEM 0.328125 1764287319.7313
MEM 0.328125 1764287319.8365
MEM 0.328125 1764287319.9409
MEM 0.328125 1764287320.0414
MEM 0.328125 1764287320.1467
MEM 0.328125 1764287320.2505
MEM 0.328125 1764287320.3552
MEM 0.328125 1764287320.4608
MEM 0.328125 1764287320.5635
MEM 0.328125 1764287320.6669
MEM 0.328125 1764287320.7724
MEM 0.328125 1764287320.8777
MEM 0.328125 1764287320.9831
MEM 0.328125 1764287321.0884
MEM 0.328125 1764287321.1939
MEM 0.328125 1764287321.2983
MEM 0.328125 1764287321.4031
MEM 0.328125 1764287321.5084
MEM 0.328125 1764287321.6135
MEM 0.328125 1764287321.7169
MEM 0.328125 1764287321.8215
MEM 0.328125 1764287321.9261
MEM 0.328125 1764287322.0298
MEM 0.328125 1764287322.1350
MEM 0.328125 1764287322.2366
MEM 0.328125 1764287322.3414
MEM 0.328125 1764287322.4467
MEM 0.328125 1764287322.5520
MEM 0.328125 1764287322.6563
MEM 0.328125 1764287322.7587
MEM 0.328125 1764287322.8609
MEM 0.328125 1764287322.9635
MEM 0.328125 1764287323.0677
MEM 0.328125 1764287323.1730
MEM 0.328125 1764287323.2740
MEM 0.328125 1764287323.3770
MEM 0.328125 1764287323.4824
MEM 0.328125 1764287323.5830
MEM 0.328125 1764287323.6852
MEM 0.328125 1764287323.7889
MEM 0.328125 1764287323.8919
MEM 0.328125 1764287323.9957
MEM 0.328125 1764287324.0993
MEM 0.328125 1764287324.2046
MEM 0.328125 1764287324.3098
MEM 0.328125 1764287324.4146
MEM 0.328125 1764287324.5185
MEM 0.328125 1764287324.6220
MEM 0.328125 1764287324.7270
MEM 0.328125 1764287324.8320
MEM 0.328125 1764287324.9374
MEM 0.328125 1764287325.0403
MEM 0.328125 1764287325.1448
MEM 0.328125 1764287325.2479
MEM 0.328125 1764287325.3504
MEM 0.328125 1764287325.4550
MEM 0.328125 1764287325.5602
MEM 0.328125 1764287325.6639
MEM 0.328125 1764287325.7649
MEM 0.328125 1764287325.8686
MEM 0.328125 1764287325.9738
MEM 0.328125 1764287326.0757
MEM 0.328125 1764287326.1809
MEM 0.328125 1764287326.2833
MEM 0.328125 1764287326.3876
MEM 0.328125 1764287326.4903
MEM 0.328125 1764287326.5909
MEM 0.328125 1764287326.6954
MEM 0.328125 1764287326.7999
MEM 0.328125 1764287326.9049
MEM 0.328125 1764287327.0086
MEM 0.328125 1764287327.1148
MEM 0.328125 1764287327.2184
MEM 0.328125 1764287327.3210
MEM 0.328125 1764287327.4221
MEM 0.328125 1764287327.5232
MEM 0.328125 1764287327.6245
MEM 0.328125 1764287327.7255
MEM 0.328125 1764287327.8301
MEM 0.328125 1764287327.9356
MEM 0.328125 1764287328.0391
MEM 0.328125 1764287328.1444
MEM 0.328125 1764287328.2457
MEM 0.328125 1764287328.3484
MEM 0.328125 1764287328.4521
MEM 0.328125 1764287328.5574
MEM 0.328125 1764287328.6624
MEM 0.328125 1764287328.7631
MEM 0.328125 1764287328.8683
MEM 0.328125 1764287328.9718
MEM 0.328125 1764287329.0752
MEM 0.328125 1764287329.1811
MEM 0.328125 1764287329.2849
MEM 0.328125 1764287329.3903
MEM 0.328125 1764287329.4932
MEM 0.328125 1764287329.5957
MEM 0.328125 1764287329.6975
MEM 0.328125 1764287329.8011
MEM 0.328125 1764287329.9050
MEM 0.328125 1764287330.0059
MEM 0.328125 1764287330.1105
MEM 0.328125 1764287330.2127
MEM 0.328125 1764287330.3171
MEM 0.328125 1764287330.4224
