CMDLINE ./run.sh
MEM 0.328125 1764287456.7116
MEM 0.328125 1764287456.8174
MEM 0.328125 1764287456.9226
MEM 0.328125 1764287457.0277
MEM 0.328125 1764287457.1301
MEM 0.328125 1764287457.2351
MEM 0.328125 1764287457.3393
MEM 0.328125 1764287457.4445
MEM 0.328125 1764287457.5496
MEM 0.328125 1764287457.6547
MEM 0.328125 1764287457.7598
MEM 0.328125 1764287457.8649
MEM 0.328125 1764287457.9700
MEM 0.328125 1764287458.0726
MEM 0.328125 1764287458.1777
MEM 0.328125 1764287458.2828
MEM 0.328125 1764287458.3879
MEM 0.328125 1764287458.4930
MEM 0.328125 1764287458.5976
MEM 0.328125 1764287458.7027
MEM 0.328125 1764287458.8078
MEM 0.328125 1764287458.9129
MEM 0.328125 1764287459.0143
MEM 0.328125 1764287459.1194
MEM 0.328125 1764287459.2197
MEM 0.328125 1764287459.3239
MEM 0.328125 1764287459.4290
MEM 0.328125 1764287459.5329
MEM 0.328125 1764287459.6380
MEM 0.328125 1764287459.7418
MEM 0.328125 1764287459.8449
MEM 0.328125 1764287459.9466
MEM 0.328125 1764287460.0477
MEM 0.328125 1764287460.1528
MEM 0.328125 1764287460.2560
MEM 0.328125 1764287460.3603
MEM 0.328125 1764287460.4643
MEM 0.328125 1764287460.5662
MEM 0.328125 1764287460.6713
MEM 0.328125 1764287460.7726
MEM 0.328125 1764287460.8777
MEM 0.328125 1764287460.9828
MEM 0.328125 1764287461.0879
MEM 0.328125 1764287461.1929
MEM 0.328125 1764287461.2980
MEM 0.328125 1764287461.4032
MEM 0.328125 1764287461.5060
MEM 0.328125 1764287461.6111
MEM 0.328125 1764287461.7162
MEM 0.328125 1764287461.8213
MEM 0.328125 1764287461.9264
MEM 0.328125 1764287462.0316
MEM 0.328125 1764287462.1366
MEM 0.328125 1764287462.2413
MEM 0.328125 1764287462.3457
MEM 0.328125 1764287462.4508
MEM 0.328125 1764287462.5559
MEM 0.328125 1764287462.6580
MEM 0.328125 1764287462.7588
MEM 0.328125 1764287462.8639
MEM 0.328125 1764287462.9690
MEM 0.328125 1764287463.0699
MEM 0.328125 1764287463.1714
MEM 0.328125 1764287463.2727
MEM 0.328125 1764287463.3748
MEM 0.328125 1764287463.4799
MEM 0.328125 1764287463.5810
MEM 0.328125 1764287463.6828
MEM 0.328125 1764287463.7879
MEM 0.328125 1764287463.8930
MEM 0.328125 1764287463.9977
MEM 0.328125 1764287464.1028
MEM 0.328125 1764287464.2060
MEM 0.328125 1764287464.3077
MEM 0.328125 1764287464.4128
MEM 0.328125 1764287464.5178
MEM 0.328125 1764287464.6218
MEM 0.328125 1764287464.7236
MEM 0.328125 1764287464.8287
MEM 0.328125 1764287464.9320
MEM 0.328125 1764287465.0364
MEM 0.328125 1764287465.1415
MEM 0.328125 1764287465.2465
MEM 0.328125 1764287465.3478
MEM 0.328125 1764287465.4508
MEM 0.328125 1764287465.5559
MEM 0.328125 1764287465.6611
MEM 0.328125 1764287465.7645
MEM 0.328125 1764287465.8662
MEM 0.328125 1764287465.9674
MEM 0.328125 1764287466.0726
MEM 0.328125 1764287466.1777
MEM 0.328125 1764287466.2811
MEM 0.328125 1764287466.3862
MEM 0.328125 1764287466.4896
MEM 0.328125 1764287466.5947
MEM 0.328125 1764287466.6977
MEM 0.328125 1764287466.8029
MEM 0.328125 1764287466.9079
MEM 0.328125 1764287467.0130
MEM 0.328125 1764287467.1181
MEM 0.328125 1764287467.2233
MEM 0.328125 1764287467.3284
MEM 0.328125 1764287467.4336
MEM 0.328125 1764287467.5365
MEM 0.328125 1764287467.6412
MEM 0.328125 1764287467.7416
MEM 0.328125 1764287467.8421
MEM 0.328125 1764287467.9448
MEM 0.328125 1764287468.0483
MEM 0.328125 1764287468.1534
MEM 0.328125 1764287468.2560
MEM 0.328125 1764287468.3589
MEM 0.328125 1764287468.4631
MEM 0.328125 1764287468.5683
MEM 0.328125 1764287468.6734
MEM 0.328125 1764287468.7763
MEM 0.328125 1764287468.8782
MEM 0.328125 1764287468.9833
MEM 0.328125 1764287469.0884
MEM 0.328125 1764287469.1902
MEM 0.328125 1764287469.2954
MEM 0.328125 1764287469.3958
MEM 0.328125 1764287469.5010
MEM 0.328125 1764287469.6032
MEM 0.328125 1764287469.7061
MEM 0.328125 1764287469.8079
MEM 0.328125 1764287469.9116
MEM 0.328125 1764287470.0167
MEM 0.328125 1764287470.1219
MEM 0.328125 1764287470.2220
MEM 0.328125 1764287470.3246
MEM 0.328125 1764287470.4298
MEM 0.328125 1764287470.5349
MEM 0.328125 1764287470.6395
MEM 0.328125 1764287470.7415
MEM 0.328125 1764287470.8449
MEM 0.328125 1764287470.9489
MEM 0.328125 1764287471.0531
MEM 0.328125 1764287471.1575
MEM 0.328125 1764287471.2626
MEM 0.328125 1764287471.3677
MEM 0.328125 1764287471.4728
MEM 0.328125 1764287471.5779
MEM 0.328125 1764287471.6830
MEM 0.328125 1764287471.7881
MEM 0.328125 1764287471.8921
MEM 0.328125 1764287471.9941
MEM 0.328125 1764287472.0978
MEM 0.328125 1764287472.2029
MEM 0.328125 1764287472.3061
MEM 0.328125 1764287472.4112
MEM 0.328125 1764287472.5163
MEM 0.328125 1764287472.6198
MEM 0.328125 1764287472.7253
MEM 0.328125 1764287472.8305
MEM 0.328125 1764287472.9356
MEM 0.328125 1764287473.0394
MEM 0.328125 1764287473.1413
MEM 0.328125 1764287473.2464
MEM 0.328125 1764287473.3496
MEM 0.328125 1764287473.4532
MEM 0.328125 1764287473.5562
MEM 0.328125 1764287473.6613
MEM 0.328125 1764287473.7662
MEM 0.328125 1764287473.8714
MEM 0.328125 1764287473.9728
MEM 0.328125 1764287474.0779
MEM 0.328125 1764287474.1811
MEM 0.328125 1764287474.2863
MEM 0.328125 1764287474.3914
MEM 0.328125 1764287474.4965
MEM 0.328125 1764287474.5978
MEM 0.328125 1764287474.7030
MEM 0.328125 1764287474.8062
MEM 0.328125 1764287474.9113
MEM 0.328125 1764287475.0163
MEM 0.328125 1764287475.1212
MEM 0.328125 1764287475.2250
MEM 0.328125 1764287475.3283
MEM 0.328125 1764287475.4335
MEM 0.328125 1764287475.5378
MEM 0.328125 1764287475.6395
MEM 0.328125 1764287475.7444
MEM 0.328125 1764287475.8495
MEM 0.328125 1764287475.9547
MEM 0.328125 1764287476.0598
MEM 0.328125 1764287476.1650
MEM 0.328125 1764287476.2663
MEM 0.328125 1764287476.3699
MEM 0.328125 1764287476.4751
MEM 0.328125 1764287476.5802
MEM 0.328125 1764287476.6812
MEM 0.328125 1764287476.7863
MEM 0.328125 1764287476.8914
MEM 0.328125 1764287476.9965
MEM 0.328125 1764287477.1017
MEM 0.328125 1764287477.2062
MEM 0.328125 1764287477.3113
MEM 0.328125 1764287477.4165
MEM 0.328125 1764287477.5216
MEM 0.328125 1764287477.6228
MEM 0.328125 1764287477.7247
MEM 0.328125 1764287477.8298
MEM 0.328125 1764287477.9305
MEM 0.328125 1764287478.0332
MEM 0.328125 1764287478.1337
MEM 0.328125 1764287478.2388
MEM 0.328125 1764287478.3440
MEM 0.328125 1764287478.4479
MEM 0.328125 1764287478.5530
MEM 0.328125 1764287478.6581
MEM 0.328125 1764287478.7633
MEM 0.328125 1764287478.8648
MEM 0.328125 1764287478.9663
MEM 0.328125 1764287479.0715
MEM 0.328125 1764287479.1737
MEM 0.328125 1764287479.2788
MEM 0.328125 1764287479.3812
MEM 0.328125 1764287479.4821
MEM 0.328125 1764287479.5873
MEM 0.328125 1764287479.6924
MEM 0.328125 1764287479.7976
MEM 0.328125 1764287479.9027
MEM 0.328125 1764287480.0079
MEM 0.328125 1764287480.1116
MEM 0.328125 1764287480.2163
MEM 0.328125 1764287480.3215
MEM 0.328125 1764287480.4266
MEM 0.328125 1764287480.5312
MEM 0.328125 1764287480.6326
MEM 0.328125 1764287480.7377
MEM 0.328125 1764287480.8395
MEM 0.328125 1764287480.9447
MEM 0.328125 1764287481.0472
MEM 0.328125 1764287481.1523
MEM 0.328125 1764287481.2574
MEM 0.328125 1764287481.3614
MEM 0.328125 1764287481.4663
MEM 0.328125 1764287481.5715
MEM 0.328125 1764287481.6729
MEM 0.328125 1764287481.7781
MEM 0.328125 1764287481.8813
MEM 0.328125 1764287481.9830
MEM 0.328125 1764287482.0882
MEM 0.328125 1764287482.1913
MEM 0.328125 1764287482.2965
MEM 0.328125 1764287482.4016
MEM 0.328125 1764287482.5062
MEM 0.328125 1764287482.6114
MEM 0.328125 1764287482.7165
MEM 0.328125 1764287482.8216
MEM 0.328125 1764287482.9267
MEM 0.328125 1764287483.0280
MEM 0.328125 1764287483.1312
MEM 0.328125 1764287483.2364
MEM 0.328125 1764287483.3428
MEM 0.328125 1764287483.4480
MEM 0.328125 1764287483.5531
MEM 0.328125 1764287483.6582
MEM 0.328125 1764287483.7634
MEM 0.328125 1764287483.8635
MEM 0.328125 1764287483.9646
MEM 0.328125 1764287484.0698
MEM 0.328125 1764287484.1749
MEM 0.328125 1764287484.2801
MEM 0.328125 1764287484.3841
MEM 0.328125 1764287484.4866
MEM 0.328125 1764287484.5919
MEM 0.328125 1764287484.6947
MEM 0.328125 1764287484.7969
MEM 0.328125 1764287484.8997
MEM 0.328125 1764287485.0049
MEM 0.328125 1764287485.1100
MEM 0.328125 1764287485.2116
MEM 0.328125 1764287485.3146
MEM 0.328125 1764287485.4166
MEM 0.328125 1764287485.5178
MEM 0.328125 1764287485.6182
MEM 0.328125 1764287485.7234
MEM 0.328125 1764287485.8285
MEM 0.328125 1764287485.9332
MEM 0.328125 1764287486.0373
MEM 0.328125 1764287486.1413
MEM 0.328125 1764287486.2446
MEM 0.328125 1764287486.3479
MEM 0.328125 1764287486.4492
MEM 0.328125 1764287486.5514
MEM 0.328125 1764287486.6565
MEM 0.328125 1764287486.7616
MEM 0.328125 1764287486.8664
MEM 0.328125 1764287486.9716
MEM 0.328125 1764287487.0729
MEM 0.328125 1764287487.1781
MEM 0.328125 1764287487.2813
MEM 0.328125 1764287487.3865
MEM 0.328125 1764287487.4896
MEM 0.328125 1764287487.5940
MEM 0.328125 1764287487.6992
MEM 0.328125 1764287487.8043
MEM 0.328125 1764287487.9094
MEM 0.328125 1764287488.0115
MEM 0.328125 1764287488.1123
MEM 0.328125 1764287488.2130
MEM 0.328125 1764287488.3158
MEM 0.328125 1764287488.4204
MEM 0.328125 1764287488.5245
MEM 0.328125 1764287488.6297
MEM 0.328125 1764287488.7337
MEM 0.328125 1764287488.8388
MEM 0.328125 1764287488.9440
MEM 0.328125 1764287489.0492
MEM 0.328125 1764287489.1544
MEM 0.328125 1764287489.2575
MEM 0.328125 1764287489.3600
MEM 0.328125 1764287489.4653
MEM 0.328125 1764287489.5688
MEM 0.328125 1764287489.6739
MEM 0.328125 1764287489.7791
MEM 0.328125 1764287489.8842
MEM 0.328125 1764287489.9893
MEM 0.328125 1764287490.0938
MEM 0.328125 1764287490.1989
MEM 0.328125 1764287490.3040
MEM 0.328125 1764287490.4058
MEM 0.328125 1764287490.5109
MEM 0.328125 1764287490.6160
MEM 0.328125 1764287490.7212
MEM 0.328125 1764287490.8242
MEM 0.328125 1764287490.9271
MEM 0.328125 1764287491.0292
MEM 0.328125 1764287491.1343
MEM 0.328125 1764287491.2394
MEM 0.328125 1764287491.3438
MEM 0.328125 1764287491.4489
MEM 0.328125 1764287491.5541
MEM 0.328125 1764287491.6548
MEM 0.328125 1764287491.7599
MEM 0.328125 1764287491.8605
MEM 0.328125 1764287491.9656
MEM 0.328125 1764287492.0702
MEM 0.328125 1764287492.1709
MEM 0.328125 1764287492.2760
MEM 0.328125 1764287492.3811
MEM 0.328125 1764287492.4862
MEM 0.328125 1764287492.5913
MEM 0.328125 1764287492.6938
MEM 0.328125 1764287492.7952
MEM 0.328125 1764287492.9004
MEM 0.328125 1764287493.0036
MEM 0.328125 1764287493.1075
MEM 0.328125 1764287493.2127
MEM 0.328125 1764287493.3149
MEM 0.328125 1764287493.4201
MEM 0.328125 1764287493.5242
MEM 0.328125 1764287493.6292
MEM 0.328125 1764287493.7343
MEM 0.328125 1764287493.8395
MEM 0.328125 1764287493.9450
MEM 0.328125 1764287494.0475
MEM 0.328125 1764287494.1515
MEM 0.328125 1764287494.2561
MEM 0.328125 1764287494.3612
MEM 0.328125 1764287494.4663
MEM 0.328125 1764287494.5714
MEM 0.328125 1764287494.6766
MEM 0.328125 1764287494.7792
MEM 0.328125 1764287494.8841
MEM 0.328125 1764287494.9851
MEM 0.328125 1764287495.0881
MEM 0.328125 1764287495.1933
MEM 0.328125 1764287495.2985
MEM 0.328125 1764287495.4022
MEM 0.328125 1764287495.5073
MEM 0.328125 1764287495.6125
MEM 0.328125 1764287495.7176
MEM 0.328125 1764287495.8228
MEM 0.328125 1764287495.9279
MEM 0.328125 1764287496.0331
MEM 0.328125 1764287496.1382
MEM 0.328125 1764287496.2433
MEM 0.328125 1764287496.3485
MEM 0.328125 1764287496.4537
MEM 0.328125 1764287496.5588
MEM 0.328125 1764287496.6640
MEM 0.328125 1764287496.7691
MEM 0.328125 1764287496.8742
MEM 0.328125 1764287496.9794
MEM 0.328125 1764287497.0846
MEM 0.328125 1764287497.1899
MEM 0.328125 1764287497.2936
MEM 0.328125 1764287497.3978
MEM 0.328125 1764287497.5032
MEM 0.328125 1764287497.6039
MEM 0.328125 1764287497.7074
MEM 0.328125 1764287497.8118
MEM 0.328125 1764287497.9147
MEM 0.328125 1764287498.0199
MEM 0.328125 1764287498.1243
MEM 0.328125 1764287498.2262
MEM 0.328125 1764287498.3315
MEM 0.328125 1764287498.4328
MEM 0.328125 1764287498.5382
MEM 0.328125 1764287498.6430
MEM 0.328125 1764287498.7452
MEM 0.328125 1764287498.8481
MEM 0.328125 1764287498.9533
MEM 0.328125 1764287499.0535
MEM 0.328125 1764287499.1564
MEM 0.328125 1764287499.2617
MEM 0.328125 1764287499.3668
MEM 0.328125 1764287499.4717
MEM 0.328125 1764287499.5768
MEM 0.328125 1764287499.6776
MEM 0.328125 1764287499.7828
MEM 0.328125 1764287499.8841
MEM 0.328125 1764287499.9869
MEM 0.328125 1764287500.0898
MEM 0.328125 1764287500.1949
MEM 0.328125 1764287500.2990
MEM 0.328125 1764287500.4042
MEM 0.328125 1764287500.5093
MEM 0.328125 1764287500.6099
MEM 0.328125 1764287500.7150
MEM 0.328125 1764287500.8201
MEM 0.328125 1764287500.9252
MEM 0.328125 1764287501.0303
MEM 0.328125 1764287501.1355
MEM 0.328125 1764287501.2393
MEM 0.328125 1764287501.3439
MEM 0.328125 1764287501.4452
MEM 0.328125 1764287501.5480
MEM 0.328125 1764287501.6522
MEM 0.328125 1764287501.7535
MEM 0.328125 1764287501.8586
MEM 0.328125 1764287501.9625
MEM 0.328125 1764287502.0677
MEM 0.328125 1764287502.1728
MEM 0.328125 1764287502.2772
MEM 0.328125 1764287502.3824
MEM 0.328125 1764287502.4875
MEM 0.328125 1764287502.5927
MEM 0.328125 1764287502.6976
MEM 0.328125 1764287502.7993
MEM 0.328125 1764287502.9022
MEM 0.328125 1764287503.0074
MEM 0.328125 1764287503.1125
MEM 0.328125 1764287503.2176
MEM 0.328125 1764287503.3209
MEM 0.328125 1764287503.4260
MEM 0.328125 1764287503.5264
MEM 0.328125 1764287503.6315
MEM 0.328125 1764287503.7356
MEM 0.328125 1764287503.8393
MEM 0.328125 1764287503.9430
MEM 0.328125 1764287504.0458
MEM 0.328125 1764287504.1510
MEM 0.328125 1764287504.2561
MEM 0.328125 1764287504.3606
MEM 0.328125 1764287504.4657
MEM 0.328125 1764287504.5691
MEM 0.328125 1764287504.6743
MEM 0.328125 1764287504.7775
MEM 0.328125 1764287504.8807
MEM 0.328125 1764287504.9827
MEM 0.328125 1764287505.0869
MEM 0.328125 1764287505.1920
MEM 0.328125 1764287505.2939
MEM 0.328125 1764287505.3991
MEM 0.328125 1764287505.4993
MEM 0.328125 1764287505.6045
MEM 0.328125 1764287505.7096
MEM 0.328125 1764287505.8106
MEM 0.328125 1764287505.9157
MEM 0.328125 1764287506.0202
MEM 0.328125 1764287506.1253
MEM 0.328125 1764287506.2291
MEM 0.328125 1764287506.3342
MEM 0.328125 1764287506.4393
MEM 0.328125 1764287506.5439
MEM 0.328125 1764287506.6490
MEM 0.328125 1764287506.7540
MEM 0.328125 1764287506.8591
MEM 0.328125 1764287506.9606
MEM 0.328125 1764287507.0619
MEM 0.328125 1764287507.1660
MEM 0.328125 1764287507.2708
MEM 0.328125 1764287507.3759
MEM 0.328125 1764287507.4772
MEM 0.328125 1764287507.5802
MEM 0.328125 1764287507.6853
MEM 0.328125 1764287507.7857
MEM 0.328125 1764287507.8908
MEM 0.328125 1764287507.9940
MEM 0.328125 1764287508.0991
MEM 0.328125 1764287508.2042
MEM 0.328125 1764287508.3094
MEM 0.328125 1764287508.4145
MEM 0.328125 1764287508.5195
MEM 0.328125 1764287508.6211
MEM 0.328125 1764287508.7221
MEM 0.328125 1764287508.8231
MEM 0.328125 1764287508.9273
MEM 0.328125 1764287509.0325
MEM 0.328125 1764287509.1357
MEM 0.328125 1764287509.2387
MEM 0.328125 1764287509.3410
MEM 0.328125 1764287509.4451
MEM 0.328125 1764287509.5502
MEM 0.328125 1764287509.6544
MEM 0.328125 1764287509.7577
MEM 0.328125 1764287509.8629
MEM 0.328125 1764287509.9638
MEM 0.328125 1764287510.0690
MEM 0.328125 1764287510.1741
MEM 0.328125 1764287510.2764
MEM 0.328125 1764287510.3781
MEM 0.328125 1764287510.4832
MEM 0.328125 1764287510.5871
MEM 0.328125 1764287510.6917
MEM 0.328125 1764287510.7936
MEM 0.328125 1764287510.8940
MEM 0.328125 1764287510.9991
MEM 0.328125 1764287511.1043
MEM 0.328125 1764287511.2094
MEM 0.328125 1764287511.3145
MEM 0.328125 1764287511.4196
MEM 0.328125 1764287511.5248
MEM 0.328125 1764287511.6299
MEM 0.328125 1764287511.7351
MEM 0.328125 1764287511.8402
MEM 0.328125 1764287511.9413
MEM 0.328125 1764287512.0465
MEM 0.328125 1764287512.1507
MEM 0.328125 1764287512.2559
MEM 0.328125 1764287512.3564
MEM 0.328125 1764287512.4571
MEM 0.328125 1764287512.5607
MEM 0.328125 1764287512.6619
MEM 0.328125 1764287512.7671
MEM 0.328125 1764287512.8690
MEM 0.328125 1764287512.9702
MEM 0.328125 1764287513.0710
MEM 0.328125 1764287513.1761
MEM 0.328125 1764287513.2769
MEM 0.328125 1764287513.3820
MEM 0.328125 1764287513.4871
MEM 0.328125 1764287513.5911
MEM 0.328125 1764287513.6962
MEM 0.328125 1764287513.8013
MEM 0.328125 1764287513.9065
MEM 0.328125 1764287514.0093
MEM 0.328125 1764287514.1144
MEM 0.328125 1764287514.2190
MEM 0.328125 1764287514.3195
MEM 0.328125 1764287514.4246
MEM 0.328125 1764287514.5297
MEM 0.328125 1764287514.6348
MEM 0.328125 1764287514.7400
MEM 0.328125 1764287514.8451
MEM 0.328125 1764287514.9502
MEM 0.328125 1764287515.0554
MEM 0.328125 1764287515.1608
MEM 0.328125 1764287515.2659
MEM 0.328125 1764287515.3710
MEM 0.328125 1764287515.4762
MEM 0.328125 1764287515.5813
MEM 0.328125 1764287515.6857
MEM 0.328125 1764287515.7908
MEM 0.328125 1764287515.8940
MEM 0.328125 1764287515.9991
MEM 0.328125 1764287516.1024
MEM 0.328125 1764287516.2075
MEM 0.328125 1764287516.3116
MEM 0.328125 1764287516.4126
MEM 0.328125 1764287516.5157
MEM 0.328125 1764287516.6208
MEM 0.328125 1764287516.7259
MEM 0.328125 1764287516.8311
MEM 0.328125 1764287516.9362
MEM 0.328125 1764287517.0413
MEM 0.328125 1764287517.1460
MEM 0.328125 1764287517.2512
MEM 0.328125 1764287517.3524
MEM 0.328125 1764287517.4576
MEM 0.328125 1764287517.5607
MEM 0.328125 1764287517.6659
MEM 0.328125 1764287517.7702
MEM 0.328125 1764287517.8753
MEM 0.328125 1764287517.9783
MEM 0.328125 1764287518.0828
MEM 0.328125 1764287518.1858
MEM 0.328125 1764287518.2909
MEM 0.328125 1764287518.3931
MEM 0.328125 1764287518.4933
MEM 0.328125 1764287518.5985
MEM 0.328125 1764287518.7036
MEM 0.328125 1764287518.8074
MEM 0.328125 1764287518.9126
MEM 0.328125 1764287519.0158
MEM 0.328125 1764287519.1181
MEM 0.328125 1764287519.2188
MEM 0.328125 1764287519.3191
MEM 0.328125 1764287519.4242
MEM 0.328125 1764287519.5294
MEM 0.328125 1764287519.6345
MEM 0.328125 1764287519.7377
MEM 0.328125 1764287519.8428
MEM 0.328125 1764287519.9480
MEM 0.328125 1764287520.0495
MEM 0.328125 1764287520.1524
MEM 0.328125 1764287520.2575
MEM 0.328125 1764287520.3608
MEM 0.328125 1764287520.4690
MEM 0.328125 1764287520.5742
MEM 0.328125 1764287520.6775
MEM 0.328125 1764287520.7825
MEM 0.328125 1764287520.8858
MEM 0.328125 1764287520.9908
MEM 0.328125 1764287521.0959
MEM 0.328125 1764287521.2010
MEM 0.328125 1764287521.3062
MEM 0.328125 1764287521.4113
MEM 0.328125 1764287521.5164
MEM 0.328125 1764287521.6191
MEM 0.328125 1764287521.7207
MEM 0.328125 1764287521.8259
MEM 0.328125 1764287521.9310
MEM 0.328125 1764287522.0358
MEM 0.328125 1764287522.1409
MEM 0.328125 1764287522.2441
MEM 0.328125 1764287522.3493
MEM 0.328125 1764287522.4532
MEM 0.328125 1764287522.5582
MEM 0.328125 1764287522.6608
MEM 0.328125 1764287522.7660
MEM 0.328125 1764287522.8709
MEM 0.328125 1764287522.9760
MEM 0.328125 1764287523.0811
MEM 0.328125 1764287523.1857
MEM 0.328125 1764287523.2908
MEM 0.328125 1764287523.3959
MEM 0.328125 1764287523.4960
MEM 0.328125 1764287523.5984
MEM 0.328125 1764287523.7024
MEM 0.328125 1764287523.8053
MEM 0.328125 1764287523.9104
MEM 0.328125 1764287524.0154
MEM 0.328125 1764287524.1190
MEM 0.328125 1764287524.2241
MEM 0.328125 1764287524.3288
MEM 0.328125 1764287524.4339
MEM 0.328125 1764287524.5389
MEM 0.328125 1764287524.6440
MEM 0.328125 1764287524.7453
MEM 0.328125 1764287524.8504
MEM 0.328125 1764287524.9524
MEM 0.328125 1764287525.0537
MEM 0.328125 1764287525.1567
MEM 0.328125 1764287525.2618
MEM 0.328125 1764287525.3669
MEM 0.328125 1764287525.4704
MEM 0.328125 1764287525.5755
MEM 0.328125 1764287525.6806
MEM 0.328125 1764287525.7835
MEM 0.328125 1764287525.8858
MEM 0.328125 1764287525.9908
MEM 0.328125 1764287526.0959
MEM 0.328125 1764287526.2010
MEM 0.328125 1764287526.3037
MEM 0.328125 1764287526.4088
MEM 0.328125 1764287526.5120
MEM 0.328125 1764287526.6171
MEM 0.328125 1764287526.7200
MEM 0.328125 1764287526.8202
MEM 0.328125 1764287526.9245
MEM 0.328125 1764287527.0296
MEM 0.328125 1764287527.1347
MEM 0.312500 1764287527.2358
MEM 0.312500 1764287527.3410
MEM 0.312500 1764287527.4441
MEM 0.312500 1764287527.5481
MEM 0.312500 1764287527.6532
MEM 0.312500 1764287527.7572
MEM 0.312500 1764287527.8599
MEM 0.312500 1764287527.9609
MEM 0.312500 1764287528.0645
MEM 0.312500 1764287528.1682
MEM 0.312500 1764287528.2729
MEM 0.312500 1764287528.3766
MEM 0.312500 1764287528.4812
MEM 0.312500 1764287528.5849
MEM 0.312500 1764287528.6859
MEM 0.312500 1764287528.7910
MEM 0.312500 1764287528.8962
MEM 0.312500 1764287528.9992
MEM 0.312500 1764287529.1043
MEM 0.312500 1764287529.2067
MEM 0.312500 1764287529.3118
MEM 0.312500 1764287529.4140
MEM 0.312500 1764287529.5192
MEM 0.312500 1764287529.6233
MEM 0.312500 1764287529.7285
MEM 0.312500 1764287529.8337
MEM 0.312500 1764287529.9388
MEM 0.312500 1764287530.0414
MEM 0.312500 1764287530.1465
MEM 0.312500 1764287530.2516
MEM 0.312500 1764287530.3532
MEM 0.312500 1764287530.4583
MEM 0.312500 1764287530.5616
MEM 0.312500 1764287530.6668
MEM 0.312500 1764287530.7719
MEM 0.312500 1764287530.8770
MEM 0.312500 1764287530.9817
MEM 0.312500 1764287531.0879
MEM 0.312500 1764287531.1883
MEM 0.312500 1764287531.2935
MEM 0.312500 1764287531.3986
MEM 0.312500 1764287531.4998
MEM 0.312500 1764287531.6049
MEM 0.312500 1764287531.7067
MEM 0.312500 1764287531.8118
MEM 0.312500 1764287531.9170
MEM 0.312500 1764287532.0217
MEM 0.312500 1764287532.1227
MEM 0.312500 1764287532.2279
MEM 0.312500 1764287532.3330
MEM 0.312500 1764287532.4382
MEM 0.312500 1764287532.5433
MEM 0.312500 1764287532.6483
MEM 0.312500 1764287532.7496
MEM 0.312500 1764287532.8547
MEM 0.312500 1764287532.9598
MEM 0.312500 1764287533.0649
MEM 0.312500 1764287533.1699
MEM 0.312500 1764287533.2734
MEM 0.312500 1764287533.3746
MEM 0.312500 1764287533.4786
MEM 0.312500 1764287533.5811
MEM 0.312500 1764287533.6841
MEM 0.312500 1764287533.7892
MEM 0.312500 1764287533.8900
MEM 0.312500 1764287533.9951
MEM 0.312500 1764287534.0996
MEM 0.312500 1764287534.2022
MEM 0.312500 1764287534.3036
MEM 0.312500 1764287534.4068
MEM 0.312500 1764287534.5119
MEM 0.312500 1764287534.6170
MEM 0.312500 1764287534.7221
MEM 0.312500 1764287534.8234
MEM 0.312500 1764287534.9285
MEM 0.312500 1764287535.0336
MEM 0.312500 1764287535.1387
MEM 0.312500 1764287535.2438
MEM 0.312500 1764287535.3490
MEM 0.312500 1764287535.4540
MEM 0.312500 1764287535.5591
MEM 0.312500 1764287535.6642
MEM 0.312500 1764287535.7692
MEM 0.312500 1764287535.8743
MEM 0.312500 1764287535.9794
MEM 0.312500 1764287536.0844
MEM 0.312500 1764287536.1896
MEM 0.312500 1764287536.2946
MEM 0.312500 1764287536.3990
MEM 0.312500 1764287536.5041
MEM 0.312500 1764287536.6092
MEM 0.312500 1764287536.7143
MEM 0.312500 1764287536.8163
MEM 0.312500 1764287536.9208
MEM 0.312500 1764287537.0231
MEM 0.312500 1764287537.1233
MEM 0.312500 1764287537.2252
MEM 0.312500 1764287537.3303
MEM 0.312500 1764287537.4338
MEM 0.312500 1764287537.5389
MEM 0.312500 1764287537.6440
MEM 0.312500 1764287537.7457
MEM 0.312500 1764287537.8475
MEM 0.312500 1764287537.9503
MEM 0.312500 1764287538.0553
MEM 0.312500 1764287538.1581
MEM 0.312500 1764287538.2632
MEM 0.312500 1764287538.3651
MEM 0.312500 1764287538.4657
MEM 0.312500 1764287538.5708
MEM 0.312500 1764287538.6734
MEM 0.312500 1764287538.7786
MEM 0.312500 1764287538.8793
MEM 0.312500 1764287538.9845
MEM 0.312500 1764287539.0896
MEM 0.312500 1764287539.1947
MEM 0.312500 1764287539.2999
MEM 0.312500 1764287539.4049
MEM 0.312500 1764287539.5101
MEM 0.312500 1764287539.6131
MEM 0.312500 1764287539.7182
MEM 0.312500 1764287539.8231
MEM 0.312500 1764287539.9282
MEM 0.312500 1764287540.0301
MEM 0.312500 1764287540.1355
MEM 0.312500 1764287540.2359
MEM 0.312500 1764287540.3410
MEM 0.312500 1764287540.4419
MEM 0.312500 1764287540.5442
MEM 0.312500 1764287540.6493
MEM 0.312500 1764287540.7496
MEM 0.312500 1764287540.8547
MEM 0.328125 1764287540.9598
MEM 0.328125 1764287541.0651
MEM 0.328125 1764287541.1654
MEM 0.312500 1764287541.2707
MEM 0.312500 1764287541.3762
MEM 0.312500 1764287541.4814
MEM 0.312500 1764287541.5859
MEM 0.312500 1764287541.6897
MEM 0.312500 1764287541.7942
MEM 0.312500 1764287541.8994
MEM 0.312500 1764287542.0045
MEM 0.312500 1764287542.1096
