CMDLINE python3 pipeline.py
MEM 487.968750 1764810828.0388
MEM 487.968750 1764810828.1440
MEM 487.968750 1764810828.2491
MEM 487.968750 1764810828.3542
MEM 487.968750 1764810828.4557
MEM 487.968750 1764810828.5608
MEM 487.968750 1764810828.6659
MEM 487.968750 1764810828.7710
MEM 487.968750 1764810828.8745
MEM 487.968750 1764810828.9796
MEM 487.968750 1764810829.0845
MEM 487.968750 1764810829.1897
MEM 487.968750 1764810829.2907
MEM 487.968750 1764810829.3959
MEM 487.968750 1764810829.5010
MEM 487.968750 1764810829.6046
MEM 487.968750 1764810829.7097
MEM 487.968750 1764810829.8149
MEM 487.968750 1764810829.9200
MEM 487.968750 1764810830.0252
MEM 487.968750 1764810830.1284
MEM 487.968750 1764810830.2317
MEM 487.968750 1764810830.3368
MEM 487.968750 1764810830.4420
MEM 487.968750 1764810830.5457
MEM 487.968750 1764810830.6508
MEM 487.968750 1764810830.7553
MEM 487.968750 1764810830.8604
MEM 487.968750 1764810830.9656
MEM 487.968750 1764810831.0707
MEM 487.968750 1764810831.1758
MEM 487.968750 1764810831.2809
MEM 487.968750 1764810831.3824
MEM 487.968750 1764810831.4891
MEM 487.968750 1764810831.5942
MEM 487.968750 1764810831.6986
MEM 487.968750 1764810831.8037
MEM 487.968750 1764810831.9074
MEM 487.968750 1764810832.0120
MEM 487.968750 1764810832.1171
MEM 487.968750 1764810832.2203
MEM 487.968750 1764810832.3245
MEM 487.968750 1764810832.4288
MEM 487.968750 1764810832.5324
MEM 487.968750 1764810832.6371
MEM 487.968750 1764810832.7422
MEM 487.968750 1764810832.8472
MEM 487.968750 1764810832.9523
MEM 487.968750 1764810833.0546
MEM 487.968750 1764810833.1597
MEM 487.968750 1764810833.2647
MEM 487.968750 1764810833.3699
MEM 501.015625 1764810833.4709
MEM 501.015625 1764810833.5760
MEM 501.015625 1764810833.6788
MEM 501.015625 1764810833.7840
MEM 501.015625 1764810833.8892
MEM 501.015625 1764810833.9917
MEM 501.015625 1764810834.0971
MEM 501.015625 1764810834.1997
MEM 501.015625 1764810834.3040
MEM 501.015625 1764810834.4076
MEM 501.015625 1764810834.5128
MEM 501.015625 1764810834.6152
MEM 501.015625 1764810834.7181
MEM 501.015625 1764810834.8232
MEM 501.015625 1764810834.9285
MEM 501.015625 1764810835.0318
MEM 501.015625 1764810835.1370
MEM 501.015625 1764810835.2375
MEM 501.015625 1764810835.3390
MEM 501.015625 1764810835.4434
MEM 501.015625 1764810835.5486
MEM 501.015625 1764810835.6530
MEM 501.015625 1764810835.7577
MEM 501.015625 1764810835.8634
MEM 501.015625 1764810835.9652
MEM 501.015625 1764810836.0700
MEM 501.015625 1764810836.1753
MEM 501.015625 1764810836.2799
MEM 501.015625 1764810836.3830
MEM 501.015625 1764810836.4867
MEM 501.015625 1764810836.5911
MEM 501.015625 1764810836.6949
MEM 501.015625 1764810836.7958
MEM 501.015625 1764810836.9012
MEM 501.015625 1764810837.0050
MEM 501.015625 1764810837.1082
MEM 501.015625 1764810837.2085
MEM 501.015625 1764810837.3100
MEM 501.015625 1764810837.4152
MEM 501.015625 1764810837.5184
MEM 501.015625 1764810837.6233
MEM 501.015625 1764810837.7282
MEM 501.015625 1764810837.8328
MEM 501.015625 1764810837.9384
MEM 501.015625 1764810838.0412
MEM 501.015625 1764810838.1465
MEM 501.015625 1764810838.2509
MEM 501.015625 1764810838.3540
MEM 501.015625 1764810838.4557
MEM 501.015625 1764810838.5609
MEM 501.015625 1764810838.6661
MEM 501.015625 1764810838.7697
MEM 501.015625 1764810838.8725
MEM 501.015625 1764810838.9733
MEM 501.015625 1764810839.0740
MEM 501.015625 1764810839.1783
MEM 501.015625 1764810839.2817
MEM 501.015625 1764810839.3870
MEM 501.015625 1764810839.4902
MEM 501.015625 1764810839.5954
MEM 501.015625 1764810839.6982
MEM 501.015625 1764810839.8000
MEM 501.015625 1764810839.9052
MEM 501.015625 1764810840.0104
MEM 501.015625 1764810840.1142
MEM 501.015625 1764810840.2162
MEM 501.015625 1764810840.3172
MEM 501.015625 1764810840.4177
MEM 501.015625 1764810840.5217
MEM 501.015625 1764810840.6272
MEM 501.015625 1764810840.7283
MEM 501.015625 1764810840.8328
MEM 501.015625 1764810840.9358
MEM 501.015625 1764810841.0411
MEM 501.015625 1764810841.1451
MEM 501.015625 1764810841.2505
MEM 501.015625 1764810841.3534
MEM 501.015625 1764810841.4557
MEM 501.015625 1764810841.5613
MEM 501.015625 1764810841.6664
MEM 501.015625 1764810841.7681
MEM 501.015625 1764810841.8736
MEM 501.015625 1764810841.9777
MEM 501.015625 1764810842.0829
MEM 501.015625 1764810842.1910
MEM 501.015625 1764810842.2928
MEM 501.015625 1764810842.3934
MEM 501.015625 1764810842.4975
MEM 501.015625 1764810842.6000
MEM 501.015625 1764810842.7005
MEM 501.015625 1764810842.8008
MEM 501.015625 1764810842.9022
MEM 501.015625 1764810843.0074
MEM 501.015625 1764810843.1126
MEM 501.015625 1764810843.2179
MEM 501.015625 1764810843.3188
MEM 501.015625 1764810843.4241
MEM 501.015625 1764810843.5293
MEM 501.015625 1764810843.6306
MEM 501.015625 1764810843.7330
MEM 501.015625 1764810843.8366
MEM 501.015625 1764810843.9387
MEM 501.015625 1764810844.0440
MEM 501.015625 1764810844.1481
MEM 501.015625 1764810844.2535
MEM 501.015625 1764810844.3537
MEM 501.015625 1764810844.4585
MEM 501.015625 1764810844.5639
MEM 501.015625 1764810844.6693
MEM 501.015625 1764810844.7743
MEM 501.015625 1764810844.8785
MEM 501.015625 1764810844.9834
MEM 501.015625 1764810845.0878
MEM 501.015625 1764810845.1913
MEM 501.015625 1764810845.2927
MEM 501.015625 1764810845.3943
MEM 501.015625 1764810845.4992
MEM 501.015625 1764810845.6028
MEM 501.015625 1764810845.7045
MEM 501.015625 1764810845.8107
MEM 501.015625 1764810845.9143
MEM 501.015625 1764810846.0155
MEM 501.015625 1764810846.1169
MEM 501.015625 1764810846.2181
MEM 501.015625 1764810846.3225
MEM 501.015625 1764810846.4277
MEM 501.015625 1764810846.5301
MEM 501.015625 1764810846.6347
MEM 501.015625 1764810846.7400
MEM 501.015625 1764810846.8452
MEM 501.015625 1764810846.9467
MEM 501.015625 1764810847.0519
MEM 501.015625 1764810847.1523
MEM 501.015625 1764810847.2575
MEM 501.015625 1764810847.3629
MEM 501.015625 1764810847.4682
MEM 501.015625 1764810847.5735
MEM 501.015625 1764810847.6759
MEM 501.015625 1764810847.7812
MEM 501.015625 1764810847.8857
MEM 501.015625 1764810847.9893
MEM 501.015625 1764810848.0925
MEM 501.015625 1764810848.1978
MEM 501.015625 1764810848.3030
MEM 501.015625 1764810848.4083
MEM 501.015625 1764810848.5136
MEM 501.015625 1764810848.6143
MEM 501.015625 1764810848.7196
MEM 501.015625 1764810848.8232
MEM 501.015625 1764810848.9244
MEM 501.015625 1764810849.0297
MEM 501.015625 1764810849.1320
MEM 501.015625 1764810849.2373
MEM 501.015625 1764810849.3381
MEM 501.015625 1764810849.4393
MEM 501.015625 1764810849.5404
MEM 501.015625 1764810849.6431
MEM 501.015625 1764810849.7446
MEM 501.015625 1764810849.8495
MEM 501.015625 1764810849.9543
MEM 501.015625 1764810850.0597
MEM 501.015625 1764810850.1652
MEM 501.015625 1764810850.2670
MEM 501.015625 1764810850.3699
MEM 501.015625 1764810850.4709
MEM 501.015625 1764810850.5740
MEM 501.015625 1764810850.6750
MEM 501.015625 1764810850.7791
MEM 501.015625 1764810850.8824
MEM 501.015625 1764810850.9875
MEM 501.015625 1764810851.0928
MEM 501.015625 1764810851.1980
MEM 501.015625 1764810851.3031
MEM 501.015625 1764810851.4083
MEM 501.015625 1764810851.5137
MEM 501.015625 1764810851.6143
MEM 501.015625 1764810851.7176
MEM 501.015625 1764810851.8221
MEM 501.015625 1764810851.9275
MEM 501.015625 1764810852.0333
MEM 501.015625 1764810852.1342
MEM 501.015625 1764810852.2394
MEM 501.015625 1764810852.3445
MEM 501.015625 1764810852.4497
MEM 501.015625 1764810852.5560
MEM 501.015625 1764810852.6616
MEM 501.015625 1764810852.7636
MEM 501.015625 1764810852.8673
MEM 501.015625 1764810852.9716
MEM 501.015625 1764810853.0746
MEM 501.015625 1764810853.1799
MEM 501.015625 1764810853.2843
MEM 501.015625 1764810853.3880
MEM 501.015625 1764810853.4929
MEM 501.015625 1764810853.5983
MEM 501.015625 1764810853.7038
MEM 501.015625 1764810853.8060
MEM 501.015625 1764810853.9117
MEM 501.015625 1764810854.0167
MEM 501.015625 1764810854.1209
MEM 501.015625 1764810854.2236
MEM 501.015625 1764810854.3255
MEM 501.015625 1764810854.4307
MEM 501.015625 1764810854.5358
MEM 501.015625 1764810854.6411
MEM 501.015625 1764810854.7460
MEM 501.015625 1764810854.8498
MEM 501.015625 1764810854.9550
MEM 501.015625 1764810855.0602
MEM 501.015625 1764810855.1649
MEM 501.015625 1764810855.2680
MEM 501.015625 1764810855.3711
MEM 501.015625 1764810855.4766
MEM 501.015625 1764810855.5786
MEM 501.015625 1764810855.6813
MEM 501.015625 1764810855.7849
MEM 501.015625 1764810855.8863
MEM 501.015625 1764810855.9880
MEM 501.015625 1764810856.0935
MEM 501.015625 1764810856.1982
MEM 501.015625 1764810856.3032
MEM 501.015625 1764810856.4042
MEM 501.015625 1764810856.5098
MEM 501.015625 1764810856.6156
MEM 501.015625 1764810856.7200
MEM 501.015625 1764810856.8250
MEM 501.015625 1764810856.9308
MEM 501.015625 1764810857.0362
MEM 501.015625 1764810857.1416
MEM 501.015625 1764810857.2470
MEM 501.015625 1764810857.3522
MEM 501.015625 1764810857.4545
MEM 501.015625 1764810857.5597
MEM 501.015625 1764810857.6625
MEM 501.015625 1764810857.7696
MEM 501.015625 1764810857.8733
MEM 501.015625 1764810857.9781
MEM 501.015625 1764810858.0847
MEM 501.015625 1764810858.1859
MEM 501.015625 1764810858.2905
MEM 501.015625 1764810858.3931
MEM 501.015625 1764810858.4963
MEM 501.015625 1764810858.6016
MEM 501.015625 1764810858.7068
MEM 501.015625 1764810858.8078
MEM 501.015625 1764810858.9084
MEM 501.015625 1764810859.0137
MEM 501.015625 1764810859.1160
MEM 501.015625 1764810859.2213
CMDLINE python3 pipeline.py
MEM 0.593750 1764816043.8985
MEM 35.062500 1764816044.0014
MEM 124.812500 1764816044.1065
MEM 145.843750 1764816044.2116
MEM 164.125000 1764816044.3167
MEM 176.359375 1764816044.4219
MEM 192.953125 1764816044.5264
MEM 208.750000 1764816044.6315
MEM 216.343750 1764816044.7367
MEM 218.093750 1764816044.8418
MEM 220.015625 1764816044.9430
MEM 220.953125 1764816045.0441
MEM 237.031250 1764816045.1493
MEM 255.250000 1764816045.2544
MEM 269.375000 1764816045.3595
MEM 279.484375 1764816045.4596
MEM 293.890625 1764816045.5647
MEM 305.109375 1764816045.6699
MEM 321.281250 1764816045.7750
MEM 331.812500 1764816045.8782
MEM 340.484375 1764816045.9834
MEM 362.484375 1764816046.0864
MEM 378.234375 1764816046.1916
MEM 403.000000 1764816046.2967
MEM 412.218750 1764816046.4014
MEM 424.015625 1764816046.5065
MEM 433.781250 1764816046.6116
MEM 447.390625 1764816046.7166
MEM 850.125000 1764816046.8196
MEM 2621.750000 1764816046.9247
MEM 4397.625000 1764816047.0264
MEM 6353.250000 1764816047.1315
MEM 7791.718750 1764816047.2367
MEM 9364.421875 1764816047.3418
MEM 11073.468750 1764816047.4469
MEM 12868.375000 1764816047.5521
MEM 13682.171875 1764816047.6572
MEM 13682.171875 1764816047.7597
MEM 13682.171875 1764816047.8649
MEM 13682.171875 1764816047.9680
MEM 13682.171875 1764816048.0731
MEM 13682.171875 1764816048.1783
MEM 13682.171875 1764816048.2834
MEM 13682.171875 1764816048.3886
MEM 13682.171875 1764816048.4937
MEM 13682.171875 1764816048.5988
MEM 13682.171875 1764816048.7040
MEM 13682.171875 1764816048.8091
MEM 13682.171875 1764816048.9143
MEM 13682.171875 1764816049.0194
MEM 13682.171875 1764816049.1246
MEM 13682.171875 1764816049.2298
MEM 13682.171875 1764816049.3350
MEM 13682.171875 1764816049.4391
MEM 13682.171875 1764816049.5434
MEM 13682.171875 1764816049.6485
MEM 13682.171875 1764816049.7489
MEM 13682.312500 1764816049.8540
MEM 13682.312500 1764816049.9551
MEM 13145.484375 1764816050.1018
MEM 13142.203125 1764816050.2076
MEM 12519.562500 1764816050.3087
MEM 11690.140625 1764816050.4116
MEM 11030.125000 1764816050.5158
MEM 10779.343750 1764816050.6210
MEM 10779.343750 1764816050.7212
MEM 10779.796875 1764816050.8216
MEM 10262.562500 1764816050.9262
MEM 9592.875000 1764816051.0266
MEM 8993.250000 1764816051.1272
MEM 8410.406250 1764816051.2276
MEM 8263.562500 1764816051.3278
MEM 8055.281250 1764816051.4301
MEM 7892.328125 1764816051.5352
MEM 7283.078125 1764816051.6360
MEM 6759.453125 1764816051.7376
MEM 6342.484375 1764816051.8381
MEM 6273.906250 1764816051.9391
MEM 6247.546875 1764816052.0443
MEM 6174.468750 1764816052.1494
MEM 6143.671875 1764816052.2546
MEM 6125.937500 1764816052.3596
MEM 6058.546875 1764816052.4603
MEM 5860.125000 1764816052.5621
MEM 5702.984375 1764816052.6630
MEM 5559.812500 1764816052.7632
MEM 5468.968750 1764816052.8634
MEM 5351.625000 1764816052.9641
MEM 5277.843750 1764816053.0670
MEM 5257.156250 1764816053.1678
MEM 5105.687500 1764816053.2679
MEM 4339.468750 1764816053.3712
MEM 3617.421875 1764816053.4716
MEM 3297.875000 1764816053.5768
MEM 3297.875000 1764816053.6819
MEM 3297.875000 1764816053.7841
MEM 3297.875000 1764816053.8894
MEM 3297.875000 1764816053.9895
MEM 3297.875000 1764816054.0898
MEM 3297.859375 1764816054.1914
MEM 3297.859375 1764816054.2927
MEM 3297.859375 1764816054.3979
MEM 3297.859375 1764816054.5067
MEM 3297.859375 1764816054.6118
MEM 3297.859375 1764816054.7170
MEM 3297.859375 1764816054.8212
MEM 3297.828125 1764816054.9214
MEM 3297.828125 1764816055.0254
MEM 3297.828125 1764816055.1257
MEM 3297.828125 1764816055.2261
MEM 3010.109375 1764816055.3272
MEM 2602.312500 1764816055.4324
MEM 2207.593750 1764816055.5328
MEM 1871.062500 1764816055.6332
MEM 1497.906250 1764816055.7337
MEM 1270.453125 1764816055.8388
MEM 944.812500 1764816055.9400
MEM 693.437500 1764816056.0411
MEM 381.859375 1764816056.1420
MEM 204.468750 1764816056.2426
MEM 61.625000 1764816056.3427
MEM 59.312500 1764816056.4440
MEM 55.031250 1764816056.5442
MEM 55.015625 1764816056.6444
MEM 55.015625 1764816056.7468
MEM 54.984375 1764816056.8470
MEM 54.718750 1764816056.9473
MEM 54.187500 1764816057.0484
MEM 30.875000 1764816057.1535
MEM 25.312500 1764816057.2542
MEM 25.296875 1764816057.3556
MEM 23.859375 1764816057.4575
MEM 23.296875 1764816057.5627
MEM 22.687500 1764816057.6679
MEM 21.953125 1764816057.7719
MEM 18.187500 1764816057.8739
MEM 17.421875 1764816057.9742
MEM 14.812500 1764816058.0745
MEM 14.812500 1764816058.1748
MEM 14.812500 1764816058.2750
MEM 14.812500 1764816058.3802
MEM 14.812500 1764816058.4815
MEM 14.812500 1764816058.5866
MEM 14.812500 1764816058.6919
MEM 14.203125 1764816058.7925
MEM 11.437500 1764816058.8927
MEM 11.421875 1764816058.9978
MEM 11.421875 1764816059.0983
MEM 11.421875 1764816059.1992
MEM 11.421875 1764816059.3004
MEM 11.421875 1764816059.4007
MEM 11.421875 1764816059.5010
MEM 11.421875 1764816059.6050
MEM 11.421875 1764816059.7062
MEM 11.421875 1764816059.8114
MEM 11.421875 1764816059.9160
MEM 11.421875 1764816060.0164
MEM 11.421875 1764816060.1175
MEM 11.421875 1764816060.2179
MEM 11.296875 1764816060.3203
MEM 11.281250 1764816060.4255
MEM 11.281250 1764816060.5257
MEM 11.078125 1764816060.6309
MEM 10.687500 1764816060.7312
MEM 10.718750 1764816060.8313
MEM 10.718750 1764816060.9314
MEM 10.718750 1764816061.0317
MEM 10.718750 1764816061.1369
MEM 10.718750 1764816061.2377
MEM 10.718750 1764816061.3429
MEM 10.718750 1764816061.4482
MEM 10.718750 1764816061.5514
MEM 10.718750 1764816061.6517
MEM 10.718750 1764816061.7570
MEM 10.718750 1764816061.8575
MEM 10.718750 1764816061.9599
MEM 10.718750 1764816062.0640
MEM 10.718750 1764816062.1672
MEM 10.718750 1764816062.2724
MEM 10.718750 1764816062.3750
MEM 10.718750 1764816062.4795
MEM 10.718750 1764816062.5848
MEM 10.718750 1764816062.6890
MEM 10.718750 1764816062.7914
MEM 10.718750 1764816062.8922
MEM 10.718750 1764816062.9974
MEM 10.718750 1764816063.1026
MEM 10.718750 1764816063.2067
MEM 10.718750 1764816063.3081
MEM 10.718750 1764816063.4133
MEM 10.718750 1764816063.5138
MEM 10.718750 1764816063.6176
MEM 10.718750 1764816063.7228
MEM 10.718750 1764816063.8280
MEM 10.718750 1764816063.9333
MEM 10.718750 1764816064.0385
MEM 10.718750 1764816064.1418
MEM 10.718750 1764816064.2422
MEM 10.718750 1764816064.3427
MEM 10.718750 1764816064.4430
MEM 10.718750 1764816064.5481
MEM 10.718750 1764816064.6493
MEM 10.718750 1764816064.7510
MEM 10.718750 1764816064.8560
MEM 10.718750 1764816064.9613
MEM 10.718750 1764816065.0664
MEM 10.718750 1764816065.1716
MEM 10.718750 1764816065.2769
MEM 10.718750 1764816065.3820
MEM 10.718750 1764816065.4828
MEM 10.718750 1764816065.5879
MEM 10.718750 1764816065.6933
MEM 10.718750 1764816065.7945
MEM 10.718750 1764816065.8951
MEM 10.718750 1764816065.9996
MEM 10.718750 1764816066.1000
MEM 10.718750 1764816066.2053
MEM 10.718750 1764816066.3068
MEM 10.718750 1764816066.4120
MEM 10.718750 1764816066.5171
MEM 10.718750 1764816066.6221
MEM 10.718750 1764816066.7272
MEM 10.718750 1764816066.8323
MEM 10.718750 1764816066.9375
MEM 10.718750 1764816067.0414
MEM 10.718750 1764816067.1463
MEM 10.718750 1764816067.2515
MEM 10.718750 1764816067.3567
MEM 10.718750 1764816067.4620
MEM 10.718750 1764816067.5657
MEM 10.718750 1764816067.6709
MEM 10.718750 1764816067.7724
MEM 10.718750 1764816067.8748
MEM 10.718750 1764816067.9755
MEM 10.718750 1764816068.0761
MEM 10.718750 1764816068.1804
MEM 10.718750 1764816068.2858
MEM 10.718750 1764816068.3904
MEM 10.718750 1764816068.4958
MEM 10.718750 1764816068.5974
MEM 10.718750 1764816068.7025
MEM 18.000000 1764816068.8052
MEM 32.406250 1764816068.9104
MEM 48.656250 1764816069.0149
MEM 54.921875 1764816069.1200
MEM 56.046875 1764816069.2251
MEM 56.468750 1764816069.3292
MEM 57.468750 1764816069.4344
MEM 58.312500 1764816069.5391
MEM 59.000000 1764816069.6443
MEM 60.046875 1764816069.7493
MEM 61.515625 1764816069.8544
MEM 97.812500 1764816069.9595
MEM 101.234375 1764816070.0646
MEM 102.531250 1764816070.1697
MEM 124.812500 1764816070.2719
MEM 124.953125 1764816070.3773
MEM 130.828125 1764816070.4820
MEM 130.406250 1764816070.5872
MEM 129.875000 1764816070.6877
MEM 135.781250 1764816070.7928
MEM 169.406250 1764816070.8979
MEM 172.468750 1764816071.0029
MEM 209.203125 1764816071.1052
MEM 324.843750 1764816071.2087
MEM 358.187500 1764816071.3138
MEM 412.125000 1764816071.4189
MEM 465.156250 1764816071.5239
MEM 518.843750 1764816071.6290
MEM 564.062500 1764816071.7341
MEM 613.515625 1764816071.8385
MEM 656.437500 1764816071.9436
MEM 694.750000 1764816072.0469
MEM 741.187500 1764816072.1519
MEM 781.296875 1764816072.2551
MEM 822.093750 1764816072.3602
MEM 860.718750 1764816072.4635
MEM 898.828125 1764816072.5686
MEM 947.125000 1764816072.6688
MEM 999.656250 1764816072.7739
MEM 1057.453125 1764816072.8790
MEM 1109.093750 1764816072.9820
MEM 1160.687500 1764816073.0871
MEM 1207.093750 1764816073.1923
MEM 1243.453125 1764816073.2974
MEM 1281.218750 1764816073.4025
MEM 1320.500000 1764816073.5067
MEM 1361.296875 1764816073.6118
MEM 1407.625000 1764816073.7169
MEM 1445.890625 1764816073.8220
MEM 1482.890625 1764816073.9253
MEM 1520.453125 1764816074.0302
MEM 1556.359375 1764816074.1352
MEM 1590.187500 1764816074.2403
MEM 1624.750000 1764816074.3438
MEM 1659.890625 1764816074.4460
MEM 1702.250000 1764816074.5468
MEM 1752.531250 1764816074.6519
MEM 1802.109375 1764816074.7570
MEM 1856.468750 1764816074.8621
MEM 1911.750000 1764816074.9671
MEM 1965.796875 1764816075.0718
MEM 2016.437500 1764816075.1769
MEM 2064.937500 1764816075.2820
MEM 2114.046875 1764816075.3871
MEM 2164.656250 1764816075.4922
MEM 2218.125000 1764816075.5973
MEM 2268.750000 1764816075.7024
MEM 2323.609375 1764816075.8075
MEM 2378.468750 1764816075.9126
MEM 2432.187500 1764816076.0176
MEM 2487.265625 1764816076.1218
MEM 2538.078125 1764816076.2250
MEM 2590.250000 1764816076.3302
MEM 2641.203125 1764816076.4353
MEM 2696.546875 1764816076.5396
MEM 2753.593750 1764816076.6447
MEM 2803.687500 1764816076.7497
MEM 2853.546875 1764816076.8548
MEM 2932.515625 1764816076.9599
MEM 2986.656250 1764816077.0634
MEM 3042.687500 1764816077.1639
MEM 3080.656250 1764816077.2690
MEM 3119.781250 1764816077.3741
MEM 3159.843750 1764816077.4792
MEM 3199.890625 1764816077.5843
MEM 3244.703125 1764816077.6894
MEM 3287.468750 1764816077.7944
MEM 3327.062500 1764816077.8996
MEM 3367.281250 1764816078.0047
MEM 3401.718750 1764816078.1051
MEM 3436.859375 1764816078.2103
MEM 3475.484375 1764816078.3154
MEM 3511.171875 1764816078.4205
MEM 3544.937500 1764816078.5223
MEM 3583.953125 1764816078.6259
MEM 3630.437500 1764816078.7310
MEM 3681.250000 1764816078.8361
MEM 3724.546875 1764816078.9412
MEM 3760.281250 1764816079.0449
MEM 3797.453125 1764816079.1476
MEM 3832.515625 1764816079.2527
MEM 3876.328125 1764816079.3578
MEM 3913.859375 1764816079.4593
MEM 3952.406250 1764816079.5644
MEM 3993.234375 1764816079.6676
MEM 4026.921875 1764816079.7727
MEM 4071.656250 1764816079.8777
MEM 4111.218750 1764816079.9828
MEM 4150.781250 1764816080.0842
MEM 4190.140625 1764816080.1893
MEM 4229.218750 1764816080.2933
MEM 4265.984375 1764816080.3984
MEM 4301.828125 1764816080.5021
MEM 4338.984375 1764816080.6031
MEM 4383.000000 1764816080.7082
MEM 4428.546875 1764816080.8133
MEM 4473.390625 1764816080.9188
MEM 4524.984375 1764816081.0198
MEM 4568.531250 1764816081.1250
MEM 4603.156250 1764816081.2277
MEM 4637.406250 1764816081.3328
MEM 4671.046875 1764816081.4380
MEM 4708.421875 1764816081.5430
MEM 4736.859375 1764816081.6482
MEM 4772.203125 1764816081.7510
MEM 4808.234375 1764816081.8561
MEM 4844.906250 1764816081.9613
MEM 4884.046875 1764816082.0664
MEM 4925.781250 1764816082.1715
MEM 4960.984375 1764816082.2767
MEM 5000.250000 1764816082.3818
MEM 5038.250000 1764816082.4870
MEM 5081.062500 1764816082.5921
MEM 5123.437500 1764816082.6973
MEM 5165.890625 1764816082.8024
MEM 5206.156250 1764816082.9053
MEM 5247.796875 1764816083.0070
MEM 5293.171875 1764816083.1121
MEM 5342.171875 1764816083.2172
MEM 5386.593750 1764816083.3224
MEM 5440.031250 1764816083.4275
MEM 5488.953125 1764816083.5327
MEM 5535.687500 1764816083.6379
MEM 5587.062500 1764816083.7430
MEM 5638.125000 1764816083.8451
MEM 5688.718750 1764816083.9502
MEM 5726.921875 1764816084.0505
MEM 5767.359375 1764816084.1517
MEM 5806.078125 1764816084.2551
MEM 5849.234375 1764816084.3602
MEM 5892.390625 1764816084.4653
MEM 5937.562500 1764816084.5690
MEM 5974.609375 1764816084.6741
MEM 6012.234375 1764816084.7754
MEM 6050.734375 1764816084.8755
MEM 6082.078125 1764816084.9759
MEM 6180.687500 1764816085.0811
MEM 6436.046875 1764816085.1843
MEM 6438.265625 1764816085.2846
MEM 6454.359375 1764816085.3848
MEM 6457.750000 1764816085.4900
MEM 6488.265625 1764816085.5926
MEM 6497.187500 1764816085.6978
MEM 6504.578125 1764816085.7980
MEM 6513.468750 1764816085.8988
MEM 6512.046875 1764816086.0038
MEM 6234.406250 1764816086.1077
MEM 5340.546875 1764816086.2196
MEM 4511.750000 1764816086.3200
MEM 3713.500000 1764816086.4251
MEM 2967.156250 1764816086.5260
MEM 2503.156250 1764816086.6312
MEM 2091.171875 1764816086.7363
MEM 2206.609375 1764816086.8414
MEM 2275.703125 1764816086.9466
MEM 2329.234375 1764816087.0509
MEM 2388.265625 1764816087.1560
MEM 2441.531250 1764816087.2612
MEM 2499.687500 1764816087.3663
MEM 2550.687500 1764816087.4714
MEM 2606.468750 1764816087.5726
MEM 2552.218750 1764816087.6728
MEM 2527.718750 1764816087.7743
MEM 2483.015625 1764816087.8753
MEM 2427.562500 1764816087.9793
MEM 2392.250000 1764816088.0838
MEM 2332.531250 1764816088.1874
MEM 2274.031250 1764816088.2896
MEM 2267.093750 1764816088.3925
MEM 2293.875000 1764816088.4976
MEM 2328.875000 1764816088.6028
MEM 2343.500000 1764816088.7079
MEM 2373.468750 1764816088.8130
MEM 2387.015625 1764816088.9176
MEM 2361.968750 1764816089.0191
MEM 2366.718750 1764816089.1242
MEM 2383.359375 1764816089.2293
MEM 2400.796875 1764816089.3344
MEM 2423.921875 1764816089.4395
MEM 2472.875000 1764816089.5446
MEM 2534.671875 1764816089.6497
MEM 2543.265625 1764816089.7548
MEM 2559.046875 1764816089.8599
MEM 2562.812500 1764816089.9646
MEM 2583.421875 1764816090.0675
MEM 2599.031250 1764816090.1726
MEM 2609.062500 1764816090.2731
MEM 2614.718750 1764816090.3759
MEM 2635.171875 1764816090.4771
MEM 2644.875000 1764816090.5823
MEM 2605.296875 1764816090.6834
MEM 2565.828125 1764816090.7836
MEM 2525.968750 1764816090.8887
MEM 2538.765625 1764816090.9939
MEM 2550.453125 1764816091.0990
MEM 2562.468750 1764816091.2042
MEM 2578.312500 1764816091.3051
MEM 2591.250000 1764816091.4102
MEM 2625.000000 1764816091.7006
MEM 2641.125000 1764816091.8057
MEM 2654.171875 1764816091.9108
MEM 2666.140625 1764816092.0159
MEM 2676.921875 1764816092.1175
MEM 2687.796875 1764816092.2198
MEM 2699.937500 1764816092.3234
MEM 2710.359375 1764816092.4285
MEM 2715.796875 1764816092.5337
MEM 2742.656250 1764816092.6342
MEM 2781.468750 1764816092.7393
MEM 2819.593750 1764816092.8445
MEM 2861.609375 1764816092.9496
MEM 2896.906250 1764816093.0548
MEM 2940.031250 1764816093.1599
MEM 2984.109375 1764816093.2651
MEM 3027.250000 1764816093.3703
MEM 3068.046875 1764816093.4717
MEM 3108.171875 1764816093.5768
MEM 3148.796875 1764816093.6820
MEM 3186.671875 1764816093.7871
MEM 3225.343750 1764816093.8923
MEM 3264.765625 1764816093.9974
MEM 3304.890625 1764816094.1011
MEM 3344.984375 1764816094.2059
MEM 3385.515625 1764816094.3111
MEM 3423.218750 1764816094.4163
MEM 3460.328125 1764816094.5214
MEM 3494.562500 1764816094.6265
MEM 3525.421875 1764816094.7317
MEM 3552.312500 1764816094.8370
MEM 3565.265625 1764816094.9385
MEM 3533.359375 1764816095.0437
MEM 3481.484375 1764816095.1456
MEM 3443.812500 1764816095.2508
MEM 3390.656250 1764816095.3560
MEM 3376.281250 1764816095.4562
MEM 3387.953125 1764816095.5614
MEM 3411.875000 1764816095.6665
MEM 3413.218750 1764816095.7688
MEM 3361.828125 1764816095.8740
MEM 3281.593750 1764816095.9792
MEM 3282.953125 1764816096.0803
